catalog_id,brand_id,lane_id,teacher_id,topic_id,persona_id,format_id,runtime_format_id,content_type,series_id,series_position,title,subtitle,price_usd,keywords,description,cover_brief,companion_type,freebie_slug,estimated_word_count,estimated_chapters,priority,market_viability
CAT-46A4A8AC7443,legacy_builder_en_us,en_US,,courage,gen_x_sandwich,F006,standard_book,standalone,,0,Bold Enough,How to Find Courage in Anxious Times for Midlife Adults,5.99,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice,A practical guide to courage recovery through body-based techniques and nervous system regulation. Written for midlife adults seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (charcoal, gold). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,9000-11000,12,WAVE_2,STRONG
CAT-23240769DEE4,inner_light_press_zh_tw,zh_TW,ahjan,anxiety,corporate_managers,F003,short_book_30,series_book,SER-FDDAB7C7,1,Calm Signal Series: Safe Enough,How to Calm Anxiety and Reclaim Your Nervous System,0.4455,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_1,STRONG
CAT-75B8D33BC6D6,inner_light_press_zh_tw,zh_TW,ahjan,anxiety,corporate_managers,F003,short_book_30,series_book,SER-FDDAB7C7,2,Calm Signal Series: Book 2,Somatic Exercises for Anxiety Relief,2.25,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-A18B51F53D76,inner_light_press_zh_tw,zh_TW,ahjan,anxiety,corporate_managers,F003,short_book_30,series_book,SER-FDDAB7C7,3,Calm Signal Series: Book 3,Calming High-Functioning Anxiety at Work,2.25,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-CCE327B147F7,inner_light_press_zh_tw,zh_TW,ahjan,anxiety,corporate_managers,F003,short_book_30,series_book,SER-FDDAB7C7,4,Calm Signal Series: Book 4,Breaking the Anxiety Spiral with Body-Based Tools,2.25,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,4500-5500,7,WAVE_2,STRONG
CAT-350E68B9B997,inner_light_press_zh_tw,zh_TW,ahjan,anxiety,corporate_managers,F015,micro_book_15,micro_book,,0,The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery,1.8,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A focused micro-guide to anxiety recovery using evidence-based somatic and nervous system techniques. Designed for professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-68D73E255949,inner_light_press_zh_tw,zh_TW,ahjan,anxiety,corporate_managers,F006,standard_book,standalone,,0,The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery,2.25,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety,A practical guide to anxiety recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-anxiety,9000-11000,12,WAVE_2,VIABLE
CAT-0F86365E695D,awakening_press_zh_tw,zh_TW,adi_da,self_worth,gen_z_professionals,F003,short_book_30,series_book,SER-BE4BBD1B,1,The Enough Series: The Mirror Lied,A Self-Love Guide to Healing Low Self-Esteem,0.4455,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality,A practical guide to self-worth recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-self-worth,4500-5500,7,WAVE_1,STRONG
CAT-84F6222F41AF,awakening_press_zh_tw,zh_TW,adi_da,self_worth,gen_z_professionals,F003,short_book_30,series_book,SER-BE4BBD1B,2,The Enough Series: Book 2,Somatic Practices for Self-Worth Recovery,2.25,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality,A practical guide to self-worth recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-self-worth,4500-5500,7,WAVE_2,STRONG
CAT-9F3FE14FB404,awakening_press_zh_tw,zh_TW,adi_da,self_worth,gen_z_professionals,F003,short_book_30,series_book,SER-BE4BBD1B,3,The Enough Series: Book 3,Healing the Inner Critic,2.25,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality,A practical guide to self-worth recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-self-worth,4500-5500,7,WAVE_2,STRONG
CAT-5F27C25E02E4,awakening_press_zh_tw,zh_TW,adi_da,self_worth,gen_z_professionals,F003,short_book_30,series_book,SER-BE4BBD1B,4,The Enough Series: Book 4,Self-Worth Beyond Achievement,2.25,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality,A practical guide to self-worth recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-self-worth,4500-5500,7,WAVE_2,STRONG
CAT-C8CE7B8E86D0,awakening_press_zh_tw,zh_TW,adi_da,self_worth,gen_z_professionals,F015,micro_book_15,micro_book,,0,You Were Always Enough,Rebuilding Self-Esteem and Reclaiming Your Worth,1.8,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality,A focused micro-guide to self-worth recovery using evidence-based somatic and nervous system techniques. Designed for young professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-148687FBF4CD,awakening_press_zh_tw,zh_TW,adi_da,self_worth,gen_z_professionals,F007,standard_book,standalone,,0,You Were Always Enough,Rebuilding Self-Esteem and Reclaiming Your Worth for Young Professionals,2.25,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality,A practical guide to self-worth recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-self-worth,9000-11000,12,WAVE_2,VIABLE
CAT-286CDC283EFC,vitality_path_zh_tw,zh_TW,master_feung,burnout,healthcare_rns,F003,short_book_30,series_book,SER-30995ECF,1,The Recovery Road Series: The Collapse You Earned,Burnout Recovery for People Who Can't Stop,0.4455,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_1,STRONG
CAT-48B41AFFF89F,vitality_path_zh_tw,zh_TW,master_feung,burnout,healthcare_rns,F003,short_book_30,series_book,SER-30995ECF,2,The Recovery Road Series: Book 2,Nervous System Recovery from Work Exhaustion,2.25,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-9972A3E20307,vitality_path_zh_tw,zh_TW,master_feung,burnout,healthcare_rns,F003,short_book_30,series_book,SER-30995ECF,3,The Recovery Road Series: Book 3,Setting Boundaries to Prevent Burnout,2.25,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-7343D61BED85,vitality_path_zh_tw,zh_TW,master_feung,burnout,healthcare_rns,F003,short_book_30,series_book,SER-30995ECF,4,The Recovery Road Series: Book 4,Burnout Recovery for High Achievers,2.25,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,4500-5500,7,WAVE_2,STRONG
CAT-381291F99B86,vitality_path_zh_tw,zh_TW,master_feung,burnout,healthcare_rns,F015,micro_book_15,micro_book,,0,The Collapse You Earned,Burnout Recovery for People Who Can't Stop,1.8,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A focused micro-guide to burnout recovery using evidence-based somatic and nervous system techniques. Designed for nurses and caregivers who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-64999E4BC8A0,vitality_path_zh_tw,zh_TW,master_feung,burnout,healthcare_rns,F006,standard_book,standalone,,0,Running on Fumes,A Recovery Guide for Burnout and Work Exhaustion for Nurses and Caregivers,2.25,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention,A practical guide to burnout recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",workbook,workbook-burnout,9000-11000,12,WAVE_2,VIABLE
CAT-940248694CF6,healing_ground_press_zh_tw,zh_TW,sai_ma,grief,healthcare_rns,F003,short_book_30,series_book,SER-1D83D262,1,Still Standing Series: Still Here Without You,Finding Your Way Through Grief and Heartbreak,0.4455,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_1,STRONG
CAT-A313342ACE82,healing_ground_press_zh_tw,zh_TW,sai_ma,grief,healthcare_rns,F003,short_book_30,series_book,SER-1D83D262,2,Still Standing Series: Book 2,Grief and Your Nervous System,2.25,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-4F89D0033095,healing_ground_press_zh_tw,zh_TW,sai_ma,grief,healthcare_rns,F003,short_book_30,series_book,SER-1D83D262,3,Still Standing Series: Book 3,When Grief Won't Follow the Stages,2.25,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-97C161D36808,healing_ground_press_zh_tw,zh_TW,sai_ma,grief,healthcare_rns,F003,short_book_30,series_book,SER-1D83D262,4,Still Standing Series: Book 4,Grief After Sudden Loss,2.25,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-646FE1591968,healing_ground_press_zh_tw,zh_TW,sai_ma,grief,healthcare_rns,F015,micro_book_15,micro_book,,0,The Weight of Gone,"A Gentle Guide to Grief, Loss, and Healing",1.8,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A focused micro-guide to grief recovery using evidence-based somatic and nervous system techniques. Designed for nurses and caregivers who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-2532573A436D,healing_ground_press_zh_tw,zh_TW,sai_ma,grief,healthcare_rns,F006,standard_book,standalone,,0,The Weight of Gone,"A Gentle Guide to Grief, Loss, and Healing for Nurses and Caregivers",2.25,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help,A practical guide to grief recovery through body-based techniques and nervous system regulation. Written for nurses and caregivers seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,9000-11000,12,WAVE_2,VIABLE
CAT-EEAF49572D25,cosmic_edge_zh_tw,zh_TW,ra,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-C1B927FC,1,The Belonging Series: The Proof Was Always You,An Imposter Syndrome Recovery Guide for Professionals,0.4455,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_1,STRONG
CAT-AB558C13D108,cosmic_edge_zh_tw,zh_TW,ra,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-C1B927FC,2,The Belonging Series: Book 2,Imposter Syndrome at Work: A Recovery Guide,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-7201289EE725,cosmic_edge_zh_tw,zh_TW,ra,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-C1B927FC,3,The Belonging Series: Book 3,The Nervous System Behind Self-Doubt,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-1F053DE78F58,cosmic_edge_zh_tw,zh_TW,ra,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-C1B927FC,4,The Belonging Series: Book 4,Imposter Syndrome for Women in Leadership,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-7CF6FE9EFB9C,cosmic_edge_zh_tw,zh_TW,ra,imposter_syndrome,gen_z_professionals,F015,micro_book_15,micro_book,,0,Belonging at the Table,Silencing Imposter Syndrome and Claiming Your Place,1.8,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A focused micro-guide to imposter syndrome recovery using evidence-based somatic and nervous system techniques. Designed for young professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-65132E1B9CC3,cosmic_edge_zh_tw,zh_TW,ra,imposter_syndrome,gen_z_professionals,F007,standard_book,standalone,,0,Belonging at the Table,Silencing Imposter Syndrome and Claiming Your Place for Young Professionals,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,9000-11000,12,WAVE_2,VIABLE
CAT-926FEF599C60,zen_clarity_zh_tw,zh_TW,junko,overthinking,corporate_managers,F003,short_book_30,series_book,SER-60695A29,1,The Quiet Mind Series: Your Brain Is Not the Boss,A Guide to Overcoming Overthinking and Mental Spirals,0.4455,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery,A practical guide to overthinking recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_1,STRONG
CAT-ADCF9E3DC6AD,zen_clarity_zh_tw,zh_TW,junko,overthinking,corporate_managers,F003,short_book_30,series_book,SER-60695A29,2,The Quiet Mind Series: Book 2,The Nervous System Behind Rumination,2.25,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery,A practical guide to overthinking recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-7CF09CA5B111,zen_clarity_zh_tw,zh_TW,junko,overthinking,corporate_managers,F003,short_book_30,series_book,SER-60695A29,3,The Quiet Mind Series: Book 3,Breaking the Overthinking Loop,2.25,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery,A practical guide to overthinking recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-6266D4227539,zen_clarity_zh_tw,zh_TW,junko,overthinking,corporate_managers,F003,short_book_30,series_book,SER-60695A29,4,The Quiet Mind Series: Book 4,Overthinking at Night: A Sleep-Ready Mind,2.25,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery,A practical guide to overthinking recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
CAT-CE0A2B7C48FD,zen_clarity_zh_tw,zh_TW,junko,overthinking,corporate_managers,F015,micro_book_15,micro_book,,0,Your Brain Is Not the Boss,A Guide to Overcoming Overthinking and Mental Spirals,1.8,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery,A focused micro-guide to overthinking recovery using evidence-based somatic and nervous system techniques. Designed for professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-DF3222759CD8,zen_clarity_zh_tw,zh_TW,junko,overthinking,corporate_managers,F006,standard_book,standalone,,0,Your Brain Is Not the Boss,A Guide to Overcoming Overthinking and Mental Spirals,2.25,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery,A practical guide to overthinking recovery through body-based techniques and nervous system regulation. Written for professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,9000-11000,12,WAVE_2,VIABLE
CAT-58B246CE0B18,gen_spark_zh_tw,zh_TW,miki,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-4A8276B8,1,The Belonging Series: Belonging at the Table,Silencing Imposter Syndrome and Claiming Your Place,0.4455,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_1,STRONG
CAT-2DE833006EFF,gen_spark_zh_tw,zh_TW,miki,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-4A8276B8,2,The Belonging Series: Book 2,Imposter Syndrome at Work: A Recovery Guide,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-F624B4F2157F,gen_spark_zh_tw,zh_TW,miki,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-4A8276B8,3,The Belonging Series: Book 3,The Nervous System Behind Self-Doubt,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-306B95B163E0,gen_spark_zh_tw,zh_TW,miki,imposter_syndrome,gen_z_professionals,F003,short_book_30,series_book,SER-4A8276B8,4,The Belonging Series: Book 4,Imposter Syndrome for Women in Leadership,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,4500-5500,7,WAVE_2,STRONG
CAT-0CA81A15B417,gen_spark_zh_tw,zh_TW,miki,imposter_syndrome,gen_z_professionals,F015,micro_book_15,micro_book,,0,Belonging at the Table,Silencing Imposter Syndrome and Claiming Your Place,1.8,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A focused micro-guide to imposter syndrome recovery using evidence-based somatic and nervous system techniques. Designed for young professionals who need practical tools in 15 minutes or less.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,2500-3000,5,WAVE_1,STRONG
CAT-8C5C5F11A3AF,gen_spark_zh_tw,zh_TW,miki,imposter_syndrome,gen_z_professionals,F007,standard_book,standalone,,0,The Proof Was Always You,An Imposter Syndrome Recovery Guide for Professionals for Young Professionals,2.25,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough,A practical guide to imposter syndrome recovery through body-based techniques and nervous system regulation. Written for young professionals seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",practice_guide,assessment-imposter-syndrome,9000-11000,12,WAVE_2,VIABLE
CAT-83F8B8F0C8F9,iron_will_zh_tw,zh_TW,master_wu,courage,first_responders,F003,short_book_30,series_book,SER-7621D3F5,1,The Bold Step Series: Bold Enough,How to Find Courage in Anxious Times,0.4455,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice,A practical guide to courage recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_1,STRONG
CAT-BB5D6DF2498F,iron_will_zh_tw,zh_TW,master_wu,courage,first_responders,F003,short_book_30,series_book,SER-7621D3F5,2,The Bold Step Series: Book 2,The Nervous System Behind Courage,2.25,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice,A practical guide to courage recovery through body-based techniques and nervous system regulation. Written for first responders seeking lasting change through evidence-based somatic approaches.,"Minimalist gradient background (muted_blue, warm_sand). Bold sans-serif title in white or dark contrast. Clean, modern, premium feel. No illustrations.",none,,4500-5500,7,WAVE_2,STRONG
