path	subsystem	currency	purpose	last_commit	note_or_supersede
docs/PEARL_PRIME_BOOK_SYSTEM_CANONICAL.md	pearl_prime	CURRENT	Pearl Prime Book System — Canonical Contract	2026-05-29	
docs/PEARL_PRIME_CATALOG_VALIDATION_REPORT_2026-04-28.md	catalog_planning	STALE	Pearl Prime Catalog Validation Report — 2026-04-28	2026-05-29	dated historical artifact
docs/PEARL_PRIME_CLOUDFLARE_DEPLOYMENT.md	pearl_prime	CURRENT	Pearl Prime Cloudflare Deployment Contract	2026-05-29	
docs/PEARL_PRIME_COVERAGE_GAP_ANALYSIS_2026-04-26.md	pearl_prime	CURRENT	Pearl Prime Coverage + Gap Analysis (2026-04-26)	2026-06-13	
docs/PEARL_PRIME_DECK_IMAGES_HANDOFF.md	pearl_prime	STALE	Pearl Prime Intro Deck — Image Integration Handoff	2026-05-29	historical (audit/handoff), not in index
docs/PEARL_PRIME_FINAL_LAUNCH_REPORT_2026-04-29.md	pearl_prime	STALE	Pearl Prime — Final Launch Report — 2026-04-29	2026-05-29	dated historical artifact
docs/PEARL_PRIME_MAIN_RECOVERY_DEV_SPEC.md	pearl_prime	CURRENT	Pearl Prime Main Recovery Dev Spec	2026-05-29	
docs/PEARL_PRIME_REGISTER_GATE_SPEC.md	pearl_prime	CURRENT	Pearl Prime Register Gate Spec	2026-05-29	
docs/PEARL_PRIME_RELEASE_CONTRACT.md	pearl_prime	CURRENT	Pearl Prime Release Contract	2026-05-29	
docs/PEARL_PRIME_SALVAGE_AUDIT_2026_03_29.md	pearl_prime	CURRENT	Pearl Prime Salvage Audit 2026-03-29	2026-05-29	
docs/PEARL_PRIME_SCENE_WIRING_HANDOFF_2026-04-27.md	pearl_prime	CURRENT	Pearl Prime SCENE Wiring — Handoff Context for Pearl_Dev	2026-05-29	
docs/PEARL_PRIME_WHOLE_WORKFLOW_HARDENING_SPEC.md	pearl_prime	CURRENT	Pearl Prime Whole-Workflow Hardening Spec	2026-05-29	
docs/PEARL_STAR_OPERATOR_HANDOFF.md	integrations	STALE	Pearl Star — Operator handoff	2026-05-29	historical (audit/handoff), not in index
docs/PEARL_WRITER_EXPANSION_SPEC.md	misc	CURRENT	Pearl_Writer — Thin-Section Expansion (Spine Pipeline)	2026-05-29	
docs/PEN_NAME_AUTHOR_SYSTEM.md	misc	CURRENT	Pen-Name Author & Teacher Profile System	2026-05-29	
docs/PHASE_13_C_WAVE_OPTIMIZER.md	misc	CURRENT	Phase 13-C — Deterministic Constraint Solver Wave Optimizer (DWO-CS)	2026-05-29	
docs/PHOENIX_24_BRAND_GOVERNANCE_ARCHITECTURE.md	devops_ci	CURRENT	Phoenix 24-Brand Governance Architecture	2026-05-29	
docs/PHOENIX_24_BRAND_MINIMUM_GOVERNANCE_CORE.md	devops_ci	CURRENT	Phoenix 24-Brand Minimum Governance Core (12 Controls)	2026-05-29	
docs/PHOENIX_OMEGA_AUDIT_HANDOFF_2026-05-04.md	coordination	CURRENT	Phoenix Omega — Whole-Repo Production Audit Handoff	2026-05-29	
docs/PHOENIX_OMEGA_ERROR_STATE_UX_SPEC.md	platform_ops	CURRENT	Phoenix Omega — Error State UX Dev Outline	2026-05-29	
docs/PHOENIX_OMEGA_PATHWAY_TO_100_2026-04-29.md	misc	STALE	Phoenix Omega — Pathway to 100% Production Ready	2026-05-29	dated historical artifact
docs/PHOENIX_OMEGA_PRODUCTION_AUDIT_2026-04-29.md	misc	STALE	Phoenix Omega — Whole-Repo Production Audit	2026-05-29	dated historical artifact
docs/PIPELINE_DASHBOARD_INDEX.md	brand_admin	STALE	Pipeline Dashboard Index	2026-05-29	orphan: not in any authority source, not recent
docs/PLAIN_ENGLISH_SYSTEM_OVERVIEW.md	coordination	STALE	Plain-English System Overview	2026-05-29	orphan: not in any authority source, not recent
docs/PLANNING_STATUS.md	misc	CURRENT	Phoenix — System-Wide Planning Status	2026-05-29	
docs/PLATFORM_ALGORITHM_RESEARCH_2026.md	marketing	STALE	Platform Algorithm Research — April 2026	2026-05-29	orphan: not in any authority source, not recent
docs/PLATFORM_HARDENING_PHASES_3-8_OUTLINE.md	misc	CURRENT	Platform Hardening — Phases 3–8 Operational Outline	2026-05-29	
docs/PODCAST_COVER_ART_DESIGN_SYSTEM.md	podcast_pipeline	STALE	Podcast cover art — design system research (Phoenix Omega)	2026-05-29	orphan: not in any authority source, not recent
docs/PODCAST_PIPELINE_COMPLETE_GUIDE.md	podcast_pipeline	CURRENT	Pearl Prime — Podcast Pipeline (complete operator guide)	2026-05-29	
docs/PODCAST_PIPELINE_INTEGRATION_SPEC.md	podcast_pipeline	CURRENT	Podcast Pipeline Integration Spec	2026-05-29	
docs/PODCAST_PLATFORM_MARKETING_RESEARCH.md	podcast_pipeline	STALE	Podcast platform marketing research (13 markets)	2026-05-29	orphan: not in any authority source, not recent
docs/PRACTICE_LIBRARY_TEACHER_FALLBACK.md	teacher_mode	CURRENT	Practice Library — Teacher Fallback	2026-05-29	
docs/PRODUCTION_100_PLAN.md	misc	CURRENT	Production 100% Plan (Final, No Gaps)	2026-05-29	
docs/PRODUCTION_OBSERVABILITY_LEARNING_SPEC.md	platform_ops	CURRENT	Production Observability, Learning & Self-Healing System	2026-05-29	
docs/PRODUCTION_READINESS_GO_NO_GO.md	misc	CURRENT	Production readiness go/no-go	2026-05-29	
docs/PROMPT_ROUTER_HANDOFF.md	coordination	STALE	HARD RULES (never violate)	2026-05-29	historical (audit/handoff), not in index
docs/PR_B_VISUAL_IDENTITY_EXECUTION_CHECKLIST.md	manga_pipeline	STALE	PR B — Generate real KDP-honest visual identity assets (execution checklist)	2026-05-29	orphan: not in any authority source, not recent
docs/PR_B_VISUAL_IDENTITY_RUNBOOK.md	manga_pipeline	STALE	PR B — Visual identity covers (RunComfy / ComfyUI deployment)	2026-05-29	orphan: not in any authority source, not recent
docs/QWEN_API_UNIFICATION_COMPLETION_SPEC.md	misc	CURRENT	Qwen API Unification Completion Spec	2026-05-29	
docs/QWEN_FORKS_AND_BACKUP.md	misc	CURRENT	Qwen Forks and Backup	2026-05-29	
docs/RECOGNITION_BANK_SPEC.md	core_pipeline	STALE	Scene Recognition Bank Spec	2026-05-29	orphan: not in any authority source, not recent
docs/RELEASE_POLICY.md	misc	CURRENT	Release Policy and Freeze	2026-05-29	
docs/RELEASE_PRODUCTION_READINESS_CHECKLIST.md	misc	CURRENT	Release production readiness checklist	2026-05-29	
docs/RELEASE_VELOCITY_AND_SCHEDULE.md	misc	CURRENT	Release Velocity and Week-by-Week Schedule	2026-05-29	
docs/REPO_HYGIENE_AND_WORKTREE_CLEANUP.md	devops_ci	CURRENT	Repo hygiene and worktree cleanup	2026-05-29	
docs/RESEARCH_CITATION_GAP_DEV_SPEC.md	devops_ci	CURRENT	Research Citation Gap — Dev Spec	2026-05-29	
docs/RESEARCH_INTEGRATION_DEV_SPEC.md	integrations	CURRENT	Research Integration — Dev Spec (Pearl_PM / Pearl_GitHub)	2026-05-29	
docs/RIGOROUS_SYSTEM_TEST.md	platform_ops	CURRENT	Rigorous System Test and Production 100%	2026-05-29	
docs/ROBUST_INTELLIGENT_TESTING.md	misc	CURRENT	Robust, intelligent testing	2026-05-29	
docs/ROLLBACK_RUNBOOKS_INDEX.md	coordination	CURRENT	Rollback Runbooks Index	2026-05-29	
docs/RUNTIME_CONSOLIDATION_HARVEST_PLAN_2026_03_22.md	devops_ci	CURRENT	Runtime Consolidation Harvest Plan — 2026-03-22	2026-05-29	
docs/SCHEMA_CHANGELOG.md	misc	CURRENT	Schema Changelog	2026-05-29	
docs/SERVER_INFRASTRUCTURE_SPEC.md	platform_ops	STALE	Phoenix Omega — Server Infrastructure Spec	2026-05-29	orphan: not in any authority source, not recent
docs/SESSION_HANDOFF_2026_04_05.md	coordination	STALE	Session Handoff — 2026-04-05	2026-05-29	dated historical artifact
docs/SESSION_HANDOFF_2026_04_06.md	coordination	STALE	Session Handoff — 2026-04-06	2026-05-29	dated historical artifact
docs/SESSION_HANDOFF_2026_04_06_B.md	coordination	STALE	Session Handoff — 2026-04-06-B (Continuation Session)	2026-05-29	dated historical artifact
docs/SESSION_HANDOFF_2026_04_08.md	coordination	STALE	Session Handoff — 2026-04-08	2026-05-29	dated historical artifact
docs/SESSION_HANDOFF_2026_04_09.md	coordination	STALE	Session Handoff — 2026-04-09	2026-05-29	dated historical artifact
docs/SESSION_HANDOFF_2026_04_09_PRESENTATION.md	coordination	CURRENT	Session handoff — 2026-04-09 — Therapeutic video pipeline (real plan run)	2026-05-29	
docs/SESSION_HANDOFF_2026_04_24.md	coordination	CURRENT	Session Handoff — 2026-04-24	2026-05-29	
docs/SESSION_HANDOFF_2026_04_27.md	coordination	STALE	Session Handoff — 2026-04-27	2026-05-29	dated historical artifact
docs/SESSION_HANDOFF_2026_05_04.md	coordination	CURRENT	Session Handoff — 2026-05-04	2026-05-29	
docs/SESSION_UNITY_PROTOCOL.md	coordination	CURRENT	Session Unity Protocol	2026-06-11	
docs/SIMPLIFIED_EMOTIONAL_IMPACT_SCORING.md	misc	CURRENT	Simplified Emotional Impact Scoring Model	2026-05-29	
docs/SOURCE_BANK_REPAIR_DEV_SPEC.md	misc	CURRENT	Source / Bank Repair — Dev Spec (Pearl Prime follow-up lane)	2026-05-29	
docs/STALE_WORK_AUDIT_2026-04-29.md	coordination	CURRENT	Stale Work Audit — Phase 2 / B-series — 2026-04-29	2026-06-13	
docs/STORY_BANK_AUDIT_2026-04-25.md	misc	STALE	Story Bank Audit — 2026-04-25	2026-05-29	dated historical artifact
docs/SYSTEMS_AUDIT.md	misc	CURRENT	Phoenix V4 — System Audit (All Functions 100% Working)	2026-05-29	
docs/SYSTEMS_STATE_20260527.md	misc	STALE	Phoenix Omega — Systems State (2026-05-27)	2026-05-29	orphan: not in any authority source, not recent
docs/SYSTEMS_V4.md	coordination	CURRENT	Phoenix V4 — Canonical Systems Document	2026-05-29	5 code refs; architecture anchor (ARCHITECT_STATE #1)
docs/SYSTEM_STATE_MASTER.md	coordination	CURRENT	System State Master	2026-05-29	
docs/TEACHER_DOCTRINE_ATOM_CONVENTION_2026-05-04.md	teacher_mode	STALE	TEACHER_DOCTRINE Atom Convention (2026-05-04)	2026-05-29	orphan: not in any authority source, not recent
docs/TEACHER_MODE_SYSTEM_REFERENCE.md	teacher_mode	CURRENT	Teacher Mode — System Reference	2026-05-29	
docs/TEACHER_PRODUCTION_READINESS.md	teacher_mode	CURRENT	Teacher subsystem — production readiness (go-live proof)	2026-05-29	
docs/TEACHER_SHOWCASE_HANDOFF.md	teacher_mode	STALE	Teacher showcase — handoff	2026-05-29	historical (audit/handoff), not in index
docs/TOPIC_KNOB_PROFILES_RESEARCH.md	misc	STALE	Topic Knob Profiles — Research Rationale	2026-05-29	orphan: not in any authority source, not recent
docs/TRANSLATE_QWEN_PIPELINE_CLI.md	translation	CURRENT	Translate / prompt via Qwen GitHub pipeline CLI — all system languages	2026-05-29	
docs/TRANSLATION_SPRINT_HANDOFF_20260420.md	translation	STALE	CJK Atom Translation Sprint — Handoff Doc	2026-05-29	historical (audit/handoff), not in index
docs/TREND_FEED_INTEGRATION_STRATEGY.md	trend_feeds	CURRENT	Trend Feed Integration Strategy — Pearl_Int × Pearl_Editor × Ei	2026-05-29	
docs/TUPLE_VIABILITY_AND_COVERAGE_HEALTH_SPEC.md	misc	CURRENT	Tuple Viability and Coverage Health — System Spec	2026-05-29	
docs/UBUNTU_PRODUCTION_SERVER_SETUP.md	misc	CURRENT	Phoenix Omega — Ubuntu Production Server Setup	2026-05-29	
docs/UNIFIED_PERSONAS_BOOK_READINESS_ANALYSIS.md	misc	CURRENT	Unified Personas — Book Readiness Analysis	2026-05-29	
docs/US_CATALOG_PLAN.md	catalog_planning	CURRENT	US Catalog Plan	2026-05-29	
docs/V4_FEATURES_SCALE_AND_KNOBS.md	misc	CURRENT	V4 System: Features, Scale Parts, Anti-Spam Assurance, and Knobs	2026-05-29	
docs/VIDEO_AND_COVER_ART_FLUX_WIRING.md	video_pipeline	STALE	Wiring FLUX (Cloudflare Workers AI) into Video and Author Cover Art	2026-05-29	orphan: not in any authority source, not recent
docs/VIDEO_CLOUDFLARE_FLUX_CREDENTIALS.md	video_pipeline	CURRENT	Cloudflare Workers AI credentials for video image generation	2026-05-29	
docs/VIDEO_CONTENT_MARKETING_PLAN.md	video_pipeline	STALE	VIDEO CONTENT MARKETING PLAN -- v1.0	2026-05-29	orphan: not in any authority source, not recent
docs/VIDEO_IMAGE_MASTER_PROMPT_SPEC.md	video_pipeline	CURRENT	Video Image Master Prompt Spec	2026-05-29	
docs/VIDEO_NARRATION_CJK_AND_AMBIENT_WIRING.md	video_pipeline	CURRENT	Video narration (CJK + English), ambient bed, music bank	2026-05-29	
docs/VIDEO_PIPELINE_COMPLETE_GUIDE.md	video_pipeline	CURRENT	Pearl Prime — Video Pipeline (complete operator guide)	2026-05-29	
docs/VIDEO_PIPELINE_DEEP_RESEARCH_V2.md	video_pipeline	STALE	Video Pipeline Deep Research V2	2026-05-29	orphan: not in any authority source, not recent
docs/VIDEO_PIPELINE_FFMPEG_REFERENCE.md	video_pipeline	CURRENT	Video Pipeline — FFmpeg filter and encoding reference	2026-05-29	
docs/VIDEO_PIPELINE_POST_FIRST_VIDEO_BACKLOG.md	video_pipeline	CURRENT	Video pipeline: post–first-video backlog	2026-05-29	
docs/VIDEO_PIPELINE_SPEC.md	video_pipeline	CURRENT	Video Pipeline Specification	2026-05-29	
docs/VIDEO_PIPELINE_STORAGE_LAYOUT.md	video_pipeline	CURRENT	Video pipeline storage layout	2026-05-29	
docs/VIDEO_PIPELINE_TEST_AND_REVIEW_PLAN.md	video_pipeline	CURRENT	Video pipeline: test, review, and fix plan	2026-05-29	
docs/VIDEO_PIPELINE_VISUAL_BRIEF.md	video_pipeline	CURRENT	Video pipeline: visual brief for image bank generation	2026-05-29	
docs/VIDEO_PLATFORM_CREDENTIAL_SETUP.md	video_pipeline	STALE	Video Platform Credential Setup Guide	2026-05-29	orphan: not in any authority source, not recent
docs/VIDEO_TOOLS_DEEP_RESEARCH.md	video_pipeline	CURRENT	Video Pipeline Tools Deep Research	2026-05-29	
docs/VOICE_GRAPHS_IMPLEMENTATION_DEV_SPEC.md	core_pipeline	STALE	Voice Graphs Implementation Dev Spec	2026-05-29	orphan: not in any authority source, not recent
docs/VOICE_PERSONA_TOPIC_RESEARCH.md	core_pipeline	STALE	Voice-Persona-Topic Research	2026-05-29	orphan: not in any authority source, not recent
docs/WEEKLY_ROLLOUT_FRAMEWORK.md	misc	CURRENT	Weekly rollout framework	2026-05-29	
docs/WORDPRESS_LOCAL_SETUP.md	misc	STALE	WordPress Local Setup	2026-05-29	orphan: not in any authority source, not recent
docs/WRITER_BRIEF_BOOK_001.md	pearl_prime	CURRENT	WRITER BRIEF — FULL BOOK ASSEMBLY TEST (Book_001)	2026-05-29	
docs/WRITER_COMMS_SYSTEMS_100.md	misc	CURRENT	Writer Comms: What To Write So the System Runs 100%	2026-05-29	
docs/WRITER_SPEC_EXTRACT_FOR_ATOMS.md	core_pipeline	CURRENT	Writer Spec Extract: STORY, Four Rules, TTS, Role Types	2026-05-29	
docs/WRITER_SPEC_MARKDOWN_AND_DOCX.md	core_pipeline	CURRENT	Writer Spec: Markdown vs DOCX	2026-05-29	
docs/WRITER_STORY_READING_LIST.md	misc	CURRENT	Writer reading list: stories and atoms	2026-05-29	
docs/ZH_CN_DISTRIBUTION_PLAN.md	misc	CURRENT	Mainland China (zh-CN) Distribution Pipeline	2026-05-29	
docs/adr/ADR-002-distribution-only-church-brand.md	coordination	CURRENT	ADR-002: Distribution-only church brand policy	2026-05-29	
docs/adr/README.md	coordination	CURRENT	Architecture Decision Records (ADRs)	2026-05-29	
docs/anxiety_fear_writer_spec.md	misc	STALE	for general gen z	2026-05-29	orphan: not in any authority source, not recent
docs/audiobook_operator_runbook.md	audiobook_pipeline	CURRENT	Audiobook Pipeline — Operator Runbook	2026-05-29	
docs/audiobook_ops_manual.md	audiobook_pipeline	CURRENT	AUDIOBOOK PUBLISHING	2026-05-29	
docs/authoring/AUTHOR_ASSET_WORKBOOK.md	core_pipeline	CURRENT	AUTHOR ASSET PRODUCTION WORKBOOK	2026-05-29	
docs/authoring/AUTHOR_COVER_ART_SPEC.md	core_pipeline	CURRENT	AUTHOR COVER ART SPEC	2026-05-29	
docs/authoring/AUTHOR_COVER_ART_SYSTEM.md	core_pipeline	CURRENT	Author Signature Cover Art Base Background System	2026-05-29	
docs/authoring/HOOK_SCENE_FIRST_BRIEF_ADDENDUM.md	core_pipeline	CURRENT	HOOK Scene-First Brief Addendum	2026-05-29	
docs/book_edit_contract_and_verification.md	misc	STALE	book.txt — chapter contracts and verification (edit pass)	2026-05-29	orphan: not in any authority source, not recent
docs/brand_admin/DISTRIBUTION_INDEX.md	brand_admin	STALE	Phoenix Omega — Brand Admin Distribution Index	2026-05-29	orphan: not in any authority source, not recent
docs/brand_admin/en_US_distribution_guide.md	brand_admin	STALE	Phoenix Omega — en_US Brand Admin Distribution Guide	2026-05-29	orphan: not in any authority source, not recent
docs/brand_admin/zh_CN_distribution_guide.md	brand_admin	STALE	Phoenix Omega — zh_CN Brand Admin Distribution Guide	2026-05-29	orphan: not in any authority source, not recent
docs/brand_admin/zh_HK_distribution_guide.md	brand_admin	STALE	Phoenix Omega — zh_HK Brand Admin Distribution Guide	2026-05-29	orphan: not in any authority source, not recent
docs/brand_admin/zh_SG_distribution_guide.md	brand_admin	STALE	Phoenix Omega — zh_SG Brand Admin Distribution Guide	2026-05-29	orphan: not in any authority source, not recent
docs/brand_admin/zh_TW_distribution_guide.md	brand_admin	STALE	Phoenix Omega — zh_TW Brand Admin Distribution Guide	2026-05-29	orphan: not in any authority source, not recent
docs/campaign/PHOENIX_OMEGA_100_PRODUCTION_CAMPAIGN_STARTUP_RECEIPT_2026-04-30.md	marketing	STALE	Phoenix Omega — 100% Production Campaign STARTUP_RECEIPT	2026-05-29	orphan: not in any authority source, not recent
docs/campaign/SESSION_2_DISCOVERIES_2026-04-30.md	marketing	STALE	Session 2 Discoveries — Phoenix Omega 100% Production Campaign	2026-05-29	dated historical artifact
docs/campaign/SESSION_4_SPINE_SAFETY_GATE_2026-04-30.md	marketing	STALE	Session 4 — Spine-mode Safety Gate	2026-05-29	orphan: not in any authority source, not recent
docs/church_docs/README.md	marketing	CURRENT	Church–Brand Linkage	2026-05-29	
docs/decisions/D-PN_D-CV_2026-05-06.md	coordination	STALE	Operator Product Decisions — Pearl News + Cover (D-PN-*, D-CV-2/3/4)	2026-05-29	orphan: not in any authority source, not recent
docs/diagnostics/OPD-142_STORY_SCHEDULE_REGRESSION_FORENSIC_2026-05-21.md	core_pipeline	STALE	OPD-142 — Forensic: story_schedule routing regression between PR #669 and HEAD	2026-05-29	dated historical artifact
docs/diagnostics/OPERATOR_DIAGNOSIS_2026-05-21_PICK_FRAGMENT_VS_ASSEMBLE.md	core_pipeline	STALE	Operator Diagnosis 2026-05-21: pick-fragment vs assemble-full-unit	2026-05-29	orphan: not in any authority source, not recent
docs/diagnostics/SCENE_ANCHOR_DENSITY_ROOTCAUSE_2026-06-12.md	core_pipeline	CURRENT	scene_anchor_density — Root-Cause + Fix Diagnosis (Roadmap B.1 P0, lane L2)	2026-06-12	
docs/email_sequences/5-email-welcome-sequence.md	marketing	CURRENT	5-Email Welcome Sequence (Single Exercise)	2026-05-29	
docs/email_sequences/FORMSPREE_SETUP.md	marketing	CURRENT	Formspree setup (no MailerLite required)	2026-05-29	
docs/email_sequences/README.md	marketing	CURRENT	Phoenix Protocol — Email Sequences for Freebie Landing Pages	2026-05-29	
docs/email_sequences/e2_approved_mechanism_lines.md	marketing	CURRENT	E2 approved mechanism lines (Email 2)	2026-05-29	
docs/email_sequences/exercise-one-liners.md	marketing	CURRENT	Per-Exercise Copy for 27 Landing Pages	2026-05-29	
docs/email_sequences/persona-variants.md	marketing	CURRENT	Persona-Specific Variants for Welcome Sequence	2026-05-29	
docs/email_sequences/proof_loop_sequence.md	marketing	CURRENT	Proof-Loop email sequence (conversion-optimized)	2026-05-29	
docs/europe_latam_briefing_data.md	catalog_planning	STALE	Europe & LatAm Persona Research Briefing Data	2026-05-29	orphan: not in any authority source, not recent
docs/europe_latam_marketing_addendum.md	marketing	STALE	S9 Europe & Latin America Addendum	2026-05-29	orphan: not in any authority source, not recent
docs/governance/registry_integrity_checker_v1.md	devops_ci	CURRENT	Registry Integrity Checker v1	2026-05-29	
docs/handoffs/2026-05-04_brand1_author_system_handoff.md	coordination	CURRENT	Brand-1 Author System — Phase 1 & 2 Handoff	2026-05-29	
docs/handoffs/BRAND_ADMIN_ACTIVE_CONSUMER_HANDOFF_2026-05-09.md	brand_admin	CURRENT	Brand Admin active classifier consumer — handoff (2026-05-09)	2026-05-29	
docs/handoffs/FEAT_KNOB_P0_1_HANDOFF_2026-05-09.md	coordination	STALE	FEATURE-KNOB-CATALOG-VARIATION-V1-01 P0-1 — Handoff (2026-05-09)	2026-05-29	dated historical artifact
docs/handoffs/HANDOFF_2026-05-08_SPRINT1_AND_TEACHER30S.md	teacher_mode	STALE	Handoff — 2026-05-08	2026-05-29	dated historical artifact
docs/handoffs/HANDOFF_2026-05-08_TEACHER30S_AMENDMENT_PR959.md	teacher_mode	STALE	Handoff — 2026-05-08	2026-05-29	dated historical artifact
docs/manual_smoke/BRAND_ADMIN_UX_SMOKE_2026-05-20.md	brand_admin	STALE	Brand Admin UX smoke — 2026-05-20	2026-05-29	orphan: not in any authority source, not recent
docs/marketing/ITE_FEATURE_BRIEF.md	marketing	STALE	Implicit Therapeutic Engine (ITE) — Feature Brief	2026-05-29	orphan: not in any authority source, not recent
docs/marketing_templates.md	marketing	STALE		2026-05-29	orphan: not in any authority source, not recent
docs/migrations/JOSHIN_SHINGON_KENJIN_ZEN_MIGRATION_PLAN_2026-05-18.md	teacher_mode	CURRENT	Joshin → Shingon / Kenjin Roshi → Zen — Migration Plan	2026-05-29	
docs/migrations/JUNKO_CHANNELING_MIYUKI_CONTEMPLATIVE_MIGRATION_PLAN_2026-05-19.md	teacher_mode	CURRENT	Junko (Channeling, RETAINED) / Miyuki (Japanese Contemplative, NEW) — Migration Plan	2026-05-29	
docs/phoenix_protocol/Phoenix_Protocol_Dev_Spec.md	coordination	STALE	PHOENIX PROTOCOL BOOKS	2026-05-29	orphan: not in any authority source, not recent
docs/phoenix_protocol/Phoenix_Protocol_Marketing_System.md	coordination	STALE	PHOENIX PROTOCOL BOOKS	2026-05-29	orphan: not in any authority source, not recent
docs/produced/full_catalog_analysis_report.md	catalog_planning	CURRENT	Full Catalog Analysis Report	2026-05-29	
docs/research/CONTINUOUS_RESEARCH_PLAN.md	platform_ops	CURRENT	Continuous research plan (Qwen3 two-pass; offline plan below)	2026-05-29	
docs/research/MARKETING_DEEP_RESEARCH_PROMPTS.md	marketing	CURRENT	Marketing Deep Research Prompts	2026-05-29	
docs/research/PEARL_NEWS_QWEN_DEEP_RESEARCH_ENGINE.md	pearl_news	CURRENT	Building a deep research engine for Pearl News with Qwen	2026-05-29	
docs/research/RESEARCH_FEED_SOURCES.md	platform_ops	CURRENT	Research feed sources (youth + marketing)	2026-05-29	
docs/research/VIDEO_PIPELINE_ENHANCEMENT_RESEARCH.md	video_pipeline	CURRENT	Video Pipeline Enhancement Research	2026-05-29	
docs/research/continue_gen_research3.md	platform_ops	CURRENT	Generational Deep Research — Master Spec (Pearl News)	2026-05-29	
docs/research/manga_craft/BL_slice_of_life.md	manga_pipeline	STALE	BL / Boys' Love Slice-of-Life — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/action_battle.md	manga_pipeline	CURRENT	Action / Battle Manga — Style Bible	2026-05-29	
docs/research/manga_craft/dark_fantasy.md	manga_pipeline	CURRENT	Dark Fantasy Manga — Craft Bible	2026-05-29	
docs/research/manga_craft/graphic_novel_us_literary.md	manga_pipeline	STALE	US/Western Literary Graphic Novel — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/historical_period.md	manga_pipeline	CURRENT	Historical / Period Drama — Manga Style Bible	2026-05-29	
docs/research/manga_craft/index.md	manga_pipeline	CURRENT	Manga / Webtoon / Graphic Novel Craft Style Bibles	2026-05-29	
docs/research/manga_craft/iyashikei_minimalism.md	manga_pipeline	STALE	Iyashikei / Minimalist Healing Manga — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/josei_adult_memoir.md	manga_pipeline	STALE	Josei Adult Memoir / Autobiographical Manga — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/kodomomuke_educational.md	manga_pipeline	STALE	Kodomomuke Educational / Somatic Encouragement — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/mecha.md	manga_pipeline	CURRENT	Mecha — Style Bible	2026-05-29	
docs/research/manga_craft/psychological_thriller.md	manga_pipeline	CURRENT	Psychological Thriller — Manga Craft Bible	2026-05-29	
docs/research/manga_craft/sci_fi_cyberpunk.md	manga_pipeline	CURRENT	Sci-Fi / Cyberpunk — Style Bible	2026-05-29	
docs/research/manga_craft/seinen_psychological.md	manga_pipeline	STALE	Seinen Psychological — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/shojo_romance.md	manga_pipeline	STALE	Shojo Romance — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/shonen_encouragement.md	manga_pipeline	STALE	Shonen Encouragement (craft/vocation) — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/sports_competition.md	manga_pipeline	CURRENT	Sports / Competition Manga — Style Bible	2026-05-29	
docs/research/manga_craft/supernatural_mystery.md	manga_pipeline	CURRENT	Supernatural Mystery — Style Bible	2026-05-29	
docs/research/manga_craft/webtoon_vertical_drama.md	manga_pipeline	STALE	Vertical Webtoon Drama / Action (Korean format) — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/webtoon_vertical_romance.md	manga_pipeline	STALE	Vertical Webtoon Romance (Korean format) — Style Bible	2026-05-29	orphan: not in any authority source, not recent
docs/research/manga_craft/workplace_drama.md	manga_pipeline	CURRENT	Workplace Drama / Comedy — Style Bible	2026-05-29	
docs/research/manga_platform_research_2026.md	manga_pipeline	STALE	Manga & Illustrated Content Platform Research (March 2026)	2026-05-29	orphan: not in any authority source, not recent
docs/research/shingon_buddhism_research_2026-05-18.md	platform_ops	CURRENT	Shingon Buddhism (真言宗 / Mikkyō / Japanese Esoteric Buddhism) — Foundational Research for J	2026-05-29	
docs/runbooks/COVER_REGENERATION_PLAN_2026-04-30.md	integrations	STALE	Portrait Cover Regeneration Plan — 13 EPUBs	2026-05-29	orphan: not in any authority source, not recent
docs/runbooks/JA_JP_NATIVE_REVIEW_PROCESS.md	integrations	STALE	ja-JP Native-Speaker Review (Manga / Chapter Scripts)	2026-05-29	orphan: not in any authority source, not recent
docs/runbooks/JA_JP_STILLNESS_PEARL_STAR_BULK_RUNBOOK.md	integrations	CURRENT	ja_JP × stillness_press — Pearl Star autonomous bulk render runbook	2026-06-02	
docs/runbooks/KDP_TEXT_OVERLAY_RUNBOOK.md	integrations	STALE	KDP Text Overlay Runbook	2026-05-29	orphan: not in any authority source, not recent
docs/runbooks/PEARL_INT_FAL_AI_SETUP_2026-05-27.md	integrations	STALE	Pearl_Int — fal.ai Setup Runbook	2026-05-29	orphan: not in any authority source, not recent
docs/runbooks/PEARL_STAR_PULID_INSTALL_2026-05-07.md	integrations	CURRENT	Pearl Star — PuLID + Qwen-Image + Animagine XL 4.0 install runbook	2026-05-29	
