locale,tier,brand_id,demographic,genre,series_id,series_index,title,title_status,localized_title,topic,teacher_id,manga_author,format,master_format,distribution_status,locale_origin,chapters_target,ai_disclosure_required,brand_primary_topic,brand_secondary_topics,target_platforms
fr_FR,core,focus_sprint_workplace,general,supernatural_mystery,focus_sprint_workplace__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,focus_sprint_workplace,general,workplace_drama,focus_sprint_workplace__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,adhd_focus,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,action_battle,gentle_growth_healing__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,dark_fantasy,gentle_growth_healing__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,historical_period,gentle_growth_healing__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,iyashikei,gentle_growth_healing__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,psychological_horror,gentle_growth_healing__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,psychological_thriller,gentle_growth_healing__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,romance_josei_drama,gentle_growth_healing__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,school_coming_of_age,gentle_growth_healing__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,supernatural_mystery,gentle_growth_healing__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,gentle_growth_healing,general,workplace_drama,gentle_growth_healing__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,self_worth,imposter_syndrome|social_anxiety,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,action_battle,healing_ground_healing__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,grief,boundaries|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,dark_fantasy,healing_ground_healing__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,grief,boundaries|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,historical_period,healing_ground_healing__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,grief,boundaries|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,iyashikei,healing_ground_healing__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,grief,boundaries|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,psychological_horror,healing_ground_healing__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,grief,boundaries|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,psychological_thriller,healing_ground_healing__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,grief,boundaries|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,romance_josei_drama,healing_ground_healing__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,grief,boundaries|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,school_coming_of_age,healing_ground_healing__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,grief,boundaries|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,supernatural_mystery,healing_ground_healing__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,grief,boundaries|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,healing_ground_healing,general,workplace_drama,healing_ground_healing__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,grief,boundaries|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,action_battle,heart_balance_shojo__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,dark_fantasy,heart_balance_shojo__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,historical_period,heart_balance_shojo__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,iyashikei,heart_balance_shojo__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,psychological_horror,heart_balance_shojo__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,psychological_thriller,heart_balance_shojo__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,romance_josei_drama,heart_balance_shojo__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,school_coming_of_age,heart_balance_shojo__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,supernatural_mystery,heart_balance_shojo__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,heart_balance_shojo,general,workplace_drama,heart_balance_shojo__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,action_battle,high_performer_workplace__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,dark_fantasy,high_performer_workplace__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,historical_period,high_performer_workplace__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,iyashikei,high_performer_workplace__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,psychological_horror,high_performer_workplace__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,psychological_thriller,high_performer_workplace__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,romance_josei_drama,high_performer_workplace__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,school_coming_of_age,high_performer_workplace__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,supernatural_mystery,high_performer_workplace__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,high_performer_workplace,general,workplace_drama,high_performer_workplace__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,action_battle,minimal_mind_healing__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,dark_fantasy,minimal_mind_healing__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,anxiety|burnout,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,historical_period,minimal_mind_healing__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,anxiety|burnout,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,iyashikei,minimal_mind_healing__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,psychological_horror,minimal_mind_healing__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,anxiety|burnout,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,psychological_thriller,minimal_mind_healing__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,anxiety|burnout,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,romance_josei_drama,minimal_mind_healing__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,school_coming_of_age,minimal_mind_healing__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,sci_fi_cyberpunk,minimal_mind_healing__fr_FR__sci_fi_cyberpunk__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,supernatural_mystery,minimal_mind_healing__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,minimal_mind_healing,general,workplace_drama,minimal_mind_healing__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,anxiety|burnout,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,action_battle,morning_momentum_workplace__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,dark_fantasy,morning_momentum_workplace__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,historical_period,morning_momentum_workplace__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,isekai,morning_momentum_workplace__fr_FR__isekai__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,iyashikei,morning_momentum_workplace__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,psychological_horror,morning_momentum_workplace__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,psychological_thriller,morning_momentum_workplace__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,burnout,courage|self_worth,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,romance_josei_drama,morning_momentum_workplace__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,school_coming_of_age,morning_momentum_workplace__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,sports_competition,morning_momentum_workplace__fr_FR__sports_competition__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,supernatural_mystery,morning_momentum_workplace__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,morning_momentum_workplace,general,workplace_drama,morning_momentum_workplace__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,burnout,courage|self_worth,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,action_battle,night_reset_healing__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,dark_fantasy,night_reset_healing__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,historical_period,night_reset_healing__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,iyashikei,night_reset_healing__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,psychological_horror,night_reset_healing__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,psychological_thriller,night_reset_healing__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,sleep,anxiety|grief,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,romance_josei_drama,night_reset_healing__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,school_coming_of_age,night_reset_healing__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,supernatural_mystery,night_reset_healing__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,night_reset_healing,general,workplace_drama,night_reset_healing__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,sleep,anxiety|grief,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,action_battle,optimizer_workplace__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,dark_fantasy,optimizer_workplace__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,historical_period,optimizer_workplace__fr_FR__historical_period__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,iyashikei,optimizer_workplace__fr_FR__iyashikei__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,psychological_horror,optimizer_workplace__fr_FR__psychological_horror__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,psychological_thriller,optimizer_workplace__fr_FR__psychological_thriller__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,romance_josei_drama,optimizer_workplace__fr_FR__romance_josei_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,school_coming_of_age,optimizer_workplace__fr_FR__school_coming_of_age__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,sci_fi_cyberpunk,optimizer_workplace__fr_FR__sci_fi_cyberpunk__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,sports_competition,optimizer_workplace__fr_FR__sports_competition__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,supernatural_mystery,optimizer_workplace__fr_FR__supernatural_mystery__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,optimizer_workplace,general,workplace_drama,optimizer_workplace__fr_FR__workplace_drama__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,overthinking,burnout|imposter_syndrome,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,action_battle,relational_calm_iyashikei__fr_FR__action_battle__series01,01,TBD,TBD,TBD,TBD,,TBD,color_vertical_webtoon,color_vertical_webtoon,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,webtoon_canvas|amazon_kdp_comics|globalcomix|kobo|apple_books
fr_FR,core,relational_calm_iyashikei,general,dark_fantasy,relational_calm_iyashikei__fr_FR__dark_fantasy__series01,01,TBD,TBD,TBD,TBD,,TBD,bw_page_manga,bw_page_manga,distributed,fr,14,True,social_anxiety,boundaries|somatic_healing,amazon_kdp_comics|globalcomix|kobo|apple_books
