locale,tier,brand_id,demographic,genre,series_id,series_index,title,title_status,localized_title,topic,teacher_id,manga_author,format,master_format,distribution_status,locale_origin,chapters_target,ai_disclosure_required,brand_primary_topic,brand_secondary_topics,target_platforms
ja_JP,core,gentle_growth_healing,general,supernatural_mystery,gentle_growth_healing__ja_JP__supernatural_mystery__series02,02,闇喰いの囁き,filled,闇喰いの囁き,imposter_syndrome,,雪村 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,self_worth,imposter_syndrome|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,healing_ground_healing,general,dark_fantasy,healing_ground_healing__ja_JP__dark_fantasy__series01,01,月食の呪縛姫,filled,月食の呪縛姫,grief,,雪村 和,bw_page_manga,bw_page_manga,distributed,jp,14,True,grief,boundaries|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,healing_ground_healing,general,dark_fantasy,healing_ground_healing__ja_JP__dark_fantasy__series02,02,影竊みの館,filled,影竊みの館,boundaries,,森川 癒,bw_page_manga,bw_page_manga,distributed,jp,14,True,grief,boundaries|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,healing_ground_healing,general,dark_fantasy,healing_ground_healing__ja_JP__dark_fantasy__series03,03,夜光の呪符,filled,夜光の呪符,overthinking,,森川 静,bw_page_manga,bw_page_manga,distributed,jp,14,True,grief,boundaries|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,healing_ground_healing,general,iyashikei,healing_ground_healing__ja_JP__iyashikei__series01,01,雪化粧の秘密庭園,filled,雪化粧の秘密庭園,grief,,藍沢 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,grief,boundaries|overthinking,line_manga_indies|bookwalker
ja_JP,core,healing_ground_healing,general,iyashikei,healing_ground_healing__ja_JP__iyashikei__series02,02,静寂の隠し庭,filled,静寂の隠し庭,boundaries,,海原 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,grief,boundaries|overthinking,line_manga_indies|bookwalker
ja_JP,core,healing_ground_healing,general,psychological_thriller,healing_ground_healing__ja_JP__psychological_thriller__series01,01,鏡花水月の迷路,filled,鏡花水月の迷路,overthinking,,星空 和,bw_page_manga,bw_page_manga,distributed,jp,14,True,grief,boundaries|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,healing_ground_healing,general,supernatural_mystery,healing_ground_healing__ja_JP__supernatural_mystery__series01,01,闇喰いの花,filled,闇喰いの花,grief,,星空 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,grief,boundaries|overthinking,line_manga_indies|bookwalker
ja_JP,core,healing_ground_healing,general,supernatural_mystery,healing_ground_healing__ja_JP__supernatural_mystery__series02,02,影絵の隠し扉,filled,影絵の隠し扉,boundaries,,海原 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,grief,boundaries|overthinking,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,iyashikei,heart_balance_shojo__ja_JP__iyashikei__series01,01,風鈴のひそやかな旋律,filled,風鈴のひそやかな旋律,social_anxiety,,白石 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,iyashikei,heart_balance_shojo__ja_JP__iyashikei__series02,02,月影の秘密庭園,filled,月影の秘密庭園,boundaries,,森川 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,romance_josei_drama,heart_balance_shojo__ja_JP__romance_josei_drama__series01,01,琥珀色の約束,filled,琥珀色の約束,self_worth,,水瀬 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,romance_josei_drama,heart_balance_shojo__ja_JP__romance_josei_drama__series02,02,花散る逢瀬,filled,花散る逢瀬,social_anxiety,,藍沢 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,romance_josei_drama,heart_balance_shojo__ja_JP__romance_josei_drama__series03,03,桜の囁きを超えて,filled,桜の囁きを超えて,boundaries,,藍沢 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,supernatural_mystery,heart_balance_shojo__ja_JP__supernatural_mystery__series01,01,闇喰いの鏡,filled,闇喰いの鏡,self_worth,,月影 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,workplace_drama,heart_balance_shojo__ja_JP__workplace_drama__series01,01,桜色の壁術,filled,桜色の壁術,social_anxiety,,星空 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,heart_balance_shojo,general,workplace_drama,heart_balance_shojo__ja_JP__workplace_drama__series02,02,桜夜の隠し扉,filled,桜夜の隠し扉,boundaries,,月影 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|self_worth,line_manga_indies|bookwalker
ja_JP,core,high_performer_workplace,general,dark_fantasy,high_performer_workplace__ja_JP__dark_fantasy__series01,01,焔竒跡の魔術師,filled,焔竒跡の魔術師,burnout,,藍沢 静,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,high_performer_workplace,general,dark_fantasy,high_performer_workplace__ja_JP__dark_fantasy__series02,02,影絵の預言者,filled,影絵の預言者,financial_anxiety,,森川 静,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,high_performer_workplace,general,historical_period,high_performer_workplace__ja_JP__historical_period__series01,01,闇夜の軍師,filled,闇夜の軍師,imposter_syndrome,,藍沢 穏,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,high_performer_workplace,general,historical_period,high_performer_workplace__ja_JP__historical_period__series02,02,乱世の棋士,filled,乱世の棋士,overthinking,,森川 穏,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,high_performer_workplace,general,psychological_thriller,high_performer_workplace__ja_JP__psychological_thriller__series01,01,零時を超えた迷宮,filled,零時を超えた迷宮,burnout,,桜庭 蛍,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,high_performer_workplace,general,psychological_thriller,high_performer_workplace__ja_JP__psychological_thriller__series02,02,虚構銀行家,filled,虚構銀行家,financial_anxiety,,桜庭 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,high_performer_workplace,general,workplace_drama,high_performer_workplace__ja_JP__workplace_drama__series01,01,虚栄の罠,filled,虚栄の罠,imposter_syndrome,,水瀬 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,line_manga_indies|bookwalker
ja_JP,core,high_performer_workplace,general,workplace_drama,high_performer_workplace__ja_JP__workplace_drama__series02,02,虚無指令,filled,虚無指令,overthinking,,桜庭 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,financial_anxiety|imposter_syndrome|overthinking,line_manga_indies|bookwalker
ja_JP,core,minimal_mind_healing,general,iyashikei,minimal_mind_healing__ja_JP__iyashikei__series01,01,静寂の囁き,filled,静寂の囁き,overthinking,,海原 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,minimal_mind_healing,general,iyashikei,minimal_mind_healing__ja_JP__iyashikei__series02,02,月光の廃墟,filled,月光の廃墟,anxiety,,森川 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,minimal_mind_healing,general,iyashikei,minimal_mind_healing__ja_JP__iyashikei__series03,03,宵闇の図書室,filled,宵闇の図書室,burnout,,桜庭 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,minimal_mind_healing,general,psychological_thriller,minimal_mind_healing__ja_JP__psychological_thriller__series01,01,虚ろな眼まつり,filled,虚ろな眼まつり,overthinking,,森川 凪,bw_page_manga,bw_page_manga,distributed,jp,14,True,overthinking,anxiety|burnout,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,minimal_mind_healing,general,psychological_thriller,minimal_mind_healing__ja_JP__psychological_thriller__series02,02,虚無探侦ファイル,filled,虚無探侦ファイル,anxiety,,星空 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,overthinking,anxiety|burnout,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,minimal_mind_healing,general,sci_fi_cyberpunk,minimal_mind_healing__ja_JP__sci_fi_cyberpunk__series01,01,断末Overrides,filled,断末Overrides,burnout,,月影 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,minimal_mind_healing,general,sci_fi_cyberpunk,minimal_mind_healing__ja_JP__sci_fi_cyberpunk__series02,02,データサイコニクス,filled,データサイコニクス,overthinking,,桜庭 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,minimal_mind_healing,general,supernatural_mystery,minimal_mind_healing__ja_JP__supernatural_mystery__series01,01,影絵の館,filled,影絵の館,anxiety,,藍沢 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,anxiety|burnout,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,action_battle,morning_momentum_workplace__ja_JP__action_battle__series01,01,烈火の炎滅,filled,烈火の炎滅,burnout,,桜庭 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,action_battle,morning_momentum_workplace__ja_JP__action_battle__series02,02,烈風剣斗士,filled,烈風剣斗士,courage,,雪村 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,isekai,morning_momentum_workplace__ja_JP__isekai__series01,01,鏡の向こう異界戦士,filled,鏡の向こう異界戦士,self_worth,,風花 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,sports_competition,morning_momentum_workplace__ja_JP__sports_competition__series01,01,極限超越者,filled,極限超越者,burnout,,雪村 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,sports_competition,morning_momentum_workplace__ja_JP__sports_competition__series02,02,烈風駆ける,filled,烈風駆ける,courage,,星空 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,sports_competition,morning_momentum_workplace__ja_JP__sports_competition__series03,03,勝利の隠し球,filled,勝利の隠し球,self_worth,,森川 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,workplace_drama,morning_momentum_workplace__ja_JP__workplace_drama__series01,01,月曜日の闘神,filled,月曜日の闘神,burnout,,星空 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,morning_momentum_workplace,general,workplace_drama,morning_momentum_workplace__ja_JP__workplace_drama__series02,02,決断の果て,filled,決断の果て,courage,,海原 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,courage|self_worth,line_manga_indies|bookwalker
ja_JP,core,night_reset_healing,general,dark_fantasy,night_reset_healing__ja_JP__dark_fantasy__series01,01,夢見月の呪縛,filled,夢見月の呪縛,sleep,,星空 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,sleep,anxiety|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,night_reset_healing,general,iyashikei,night_reset_healing__ja_JP__iyashikei__series01,01,夜のヒーリングブック,filled,夜のヒーリングブック,anxiety,,水瀬 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,night_reset_healing,general,iyashikei,night_reset_healing__ja_JP__iyashikei__series02,02,宵闇の静寂図書館,filled,宵闇の静寂図書館,grief,,森川 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,night_reset_healing,general,iyashikei,night_reset_healing__ja_JP__iyashikei__series03,03,月光の秘密庭園,filled,月光の秘密庭園,sleep,,海原 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,night_reset_healing,general,psychological_horror,night_reset_healing__ja_JP__psychological_horror__series01,01,夜光の迷路,filled,夜光の迷路,anxiety,,雪村 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,sleep,anxiety|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,night_reset_healing,general,psychological_horror,night_reset_healing__ja_JP__psychological_horror__series02,02,夜露の消えゆく声,filled,夜露の消えゆく声,grief,,水瀬 蛍,bw_page_manga,bw_page_manga,distributed,jp,14,True,sleep,anxiety|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,night_reset_healing,general,supernatural_mystery,night_reset_healing__ja_JP__supernatural_mystery__series01,01,夜色の遺跡探索,filled,夜色の遺跡探索,sleep,,桜庭 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,night_reset_healing,general,supernatural_mystery,night_reset_healing__ja_JP__supernatural_mystery__series02,02,夜色の反転鏡,filled,夜色の反転鏡,anxiety,,桜庭 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,optimizer_workplace,general,psychological_thriller,optimizer_workplace__ja_JP__psychological_thriller__series01,01,幻影裁判所,filled,幻影裁判所,overthinking,,月影 凪,bw_page_manga,bw_page_manga,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,optimizer_workplace,general,psychological_thriller,optimizer_workplace__ja_JP__psychological_thriller__series02,02,影の遺産,filled,影の遺産,burnout,,星空 柔,bw_page_manga,bw_page_manga,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,optimizer_workplace,general,psychological_thriller,optimizer_workplace__ja_JP__psychological_thriller__series03,03,虚像の死角,filled,虚像の死角,imposter_syndrome,,桜庭 穏,bw_page_manga,bw_page_manga,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,optimizer_workplace,general,sci_fi_cyberpunk,optimizer_workplace__ja_JP__sci_fi_cyberpunk__series01,01,電脳迷宮の行方,filled,電脳迷宮の行方,overthinking,,桜庭 凪,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,line_manga_indies|bookwalker
ja_JP,core,optimizer_workplace,general,sci_fi_cyberpunk,optimizer_workplace__ja_JP__sci_fi_cyberpunk__series02,02,ネオン迷途,filled,ネオン迷途,burnout,,水瀬 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,line_manga_indies|bookwalker
ja_JP,core,optimizer_workplace,general,sports_competition,optimizer_workplace__ja_JP__sports_competition__series01,01,反逆のゴール,filled,反逆のゴール,imposter_syndrome,,水瀬 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,line_manga_indies|bookwalker
ja_JP,core,optimizer_workplace,general,workplace_drama,optimizer_workplace__ja_JP__workplace_drama__series01,01,虚構の対局,filled,虚構の対局,overthinking,,藍沢 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,line_manga_indies|bookwalker
ja_JP,core,optimizer_workplace,general,workplace_drama,optimizer_workplace__ja_JP__workplace_drama__series02,02,残照廃墟,filled,残照廃墟,burnout,,風花 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,overthinking,burnout|imposter_syndrome,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,iyashikei,relational_calm_iyashikei__ja_JP__iyashikei__series01,01,風鈴の日々,filled,風鈴の日々,social_anxiety,,水瀬 穏,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,iyashikei,relational_calm_iyashikei__ja_JP__iyashikei__series02,02,瑠璃色の沈思,filled,瑠璃色の沈思,boundaries,,森川 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,psychological_thriller,relational_calm_iyashikei__ja_JP__psychological_thriller__series01,01,翠光の迷路,filled,翠光の迷路,somatic_healing,,藍沢 蛍,bw_page_manga,bw_page_manga,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,relational_calm_iyashikei,general,romance_josei_drama,relational_calm_iyashikei__ja_JP__romance_josei_drama__series01,01,瑠璃色の対話,filled,瑠璃色の対話,social_anxiety,,森川 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,romance_josei_drama,relational_calm_iyashikei__ja_JP__romance_josei_drama__series02,02,瑠璃色の秘密倶楽部,filled,瑠璃色の秘密倶楽部,boundaries,,桜庭 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,romance_josei_drama,relational_calm_iyashikei__ja_JP__romance_josei_drama__series03,03,琥珀の囁き,filled,琥珀の囁き,somatic_healing,,桜庭 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,supernatural_mystery,relational_calm_iyashikei__ja_JP__supernatural_mystery__series01,01,瑠璃色の影絵,filled,瑠璃色の影絵,social_anxiety,,藍沢 泉,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,relational_calm_iyashikei,general,supernatural_mystery,relational_calm_iyashikei__ja_JP__supernatural_mystery__series02,02,翠色の境界,filled,翠色の境界,boundaries,,白石 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,social_anxiety,boundaries|somatic_healing,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,iyashikei,sleep_restoration_iyashikei__ja_JP__iyashikei__series01,01,月光のしずく,filled,月光のしずく,sleep,,藍沢 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,iyashikei,sleep_restoration_iyashikei__ja_JP__iyashikei__series02,02,風雨の後の庭,filled,風雨の後の庭,anxiety,,月影 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,iyashikei,sleep_restoration_iyashikei__ja_JP__iyashikei__series03,03,花散る夜に,filled,花散る夜に,grief,,雪村 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,iyashikei,sleep_restoration_iyashikei__ja_JP__iyashikei__series04,04,静寂の織り手,filled,静寂の織り手,social_anxiety,,藍沢 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,psychological_horror,sleep_restoration_iyashikei__ja_JP__psychological_horror__series01,01,闇の耳鳴り,filled,闇の耳鳴り,sleep,,雪村 凪,bw_page_manga,bw_page_manga,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,sleep_restoration_iyashikei,general,psychological_horror,sleep_restoration_iyashikei__ja_JP__psychological_horror__series02,02,影響,filled,影響,anxiety,,風花 静,bw_page_manga,bw_page_manga,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,sleep_restoration_iyashikei,general,psychological_horror,sleep_restoration_iyashikei__ja_JP__psychological_horror__series03,03,零時の囁き,filled,零時の囁き,grief,,雪村 泉,bw_page_manga,bw_page_manga,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,sleep_restoration_iyashikei,general,romance_josei_drama,sleep_restoration_iyashikei__ja_JP__romance_josei_drama__series01,01,夜明け前のささやき,filled,夜明け前のささやき,social_anxiety,,藍沢 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,supernatural_mystery,sleep_restoration_iyashikei__ja_JP__supernatural_mystery__series01,01,夢見月光,filled,夢見月光,sleep,,雪村 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,sleep_restoration_iyashikei,general,supernatural_mystery,sleep_restoration_iyashikei__ja_JP__supernatural_mystery__series02,02,月影の迷宮,filled,月影の迷宮,anxiety,,月影 和,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,sleep,anxiety|grief|social_anxiety,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,dark_fantasy,somatic_wisdom_shojo__ja_JP__dark_fantasy__series01,01,深淵の血華,filled,深淵の血華,somatic_healing,,月影 楓,bw_page_manga,bw_page_manga,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,somatic_wisdom_shojo,general,dark_fantasy,somatic_wisdom_shojo__ja_JP__dark_fantasy__series02,02,月影の呪縁,filled,月影の呪縁,self_worth,,風花 楓,bw_page_manga,bw_page_manga,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,somatic_wisdom_shojo,general,iyashikei,somatic_wisdom_shojo__ja_JP__iyashikei__series01,01,灯りの休日,filled,灯りの休日,social_anxiety,,桜庭 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,iyashikei,somatic_wisdom_shojo__ja_JP__iyashikei__series02,02,零时のひつじ,filled,零时のひつじ,grief,,海原 蛍,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,iyashikei,somatic_wisdom_shojo__ja_JP__iyashikei__series03,03,静寂のしずく,filled,静寂のしずく,somatic_healing,,海原 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,romance_josei_drama,somatic_wisdom_shojo__ja_JP__romance_josei_drama__series01,01,花葬の誓い,filled,花葬の誓い,self_worth,,水瀬 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,romance_josei_drama,somatic_wisdom_shojo__ja_JP__romance_josei_drama__series02,02,心震える夜想曲,filled,心震える夜想曲,social_anxiety,,森川 楓,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,romance_josei_drama,somatic_wisdom_shojo__ja_JP__romance_josei_drama__series03,03,雪化粧の約束,filled,雪化粧の約束,grief,,星空 静,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,supernatural_mystery,somatic_wisdom_shojo__ja_JP__supernatural_mystery__series01,01,闇喰う蕾,filled,闇喰う蕾,somatic_healing,,星空 優,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,somatic_wisdom_shojo,general,supernatural_mystery,somatic_wisdom_shojo__ja_JP__supernatural_mystery__series02,02,闇喰う鏡花,filled,闇喰う鏡花,self_worth,,月影 癒,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,somatic_healing,self_worth|social_anxiety|grief,line_manga_indies|bookwalker
ja_JP,core,stabilizer_healing,general,dark_fantasy,stabilizer_healing__ja_JP__dark_fantasy__series01,01,影の占い師,filled,影の占い師,burnout,,月影 優,bw_page_manga,bw_page_manga,distributed,jp,14,True,burnout,overthinking|financial_anxiety,bookwalker|comic_cmoa|line_manga_indies|amazon_kdp_comics
ja_JP,core,stabilizer_healing,general,iyashikei,stabilizer_healing__ja_JP__iyashikei__series01,01,風林荘の日常,filled,風林荘の日常,overthinking,,月影 柔,color_vertical_webtoon,color_vertical_webtoon,distributed,jp,14,True,burnout,overthinking|financial_anxiety,line_manga_indies|bookwalker
