path	triage_verdict	sections_or_fields	empty_count	original_evidence
atoms/corporate_managers/imposter_syndrome/watcher/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 6483 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 184 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/EXERCISE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1034 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/HOOK/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4031 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/PERMISSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 675 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/PIVOT/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1487 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/REFLECTION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5244 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/SCENE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 765 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/STORY/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5322 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/TAKEAWAY/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2831 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/THREAD/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3447 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/comparison/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3632 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 34% CJK density over 4730 chars -- majority English/mixed-language content
atoms/corporate_managers/overthinking/grief/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2253 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5230 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/shame/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5185 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/overthinking/watcher/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4470 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/people_pleasing/EXERCISE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1195 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/EXERCISE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3436 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/HOOK/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2769 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/PERMISSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3717 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/PIVOT/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4890 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/SCENE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1345 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/STORY/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1989 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/TAKEAWAY/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3081 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/THREAD/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4096 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/comparison/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5745 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/false_alarm/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5023 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/grief/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5084 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/overwhelm/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3534 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/shame/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5479 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/spiral/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4428 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/self_worth/watcher/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1331 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 186 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1277 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4125 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/PERMISSION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 857 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/PIVOT/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2396 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5502 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/STORY/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 1191 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/TAKEAWAY/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2098 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/THREAD/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 997 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/comparison/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4928 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	34	10	PARTIAL_UNTRANSLATED: only 18% CJK density over 8301 chars -- majority English/mixed-language content
atoms/corporate_managers/sleep_anxiety/grief/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4577 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/overwhelm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	35	11	PARTIAL_UNTRANSLATED: only 17% CJK density over 8418 chars -- majority English/mixed-language content
atoms/corporate_managers/sleep_anxiety/shame/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 5417 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/spiral/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3084 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/sleep_anxiety/watcher/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 4520 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/social_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 298 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/social_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 2607 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/social_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	NO_SECTIONS	0	0	UNTRANSLATED_ENGLISH: 0% CJK density over 3068 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/social_anxiety/comparison/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 34% CJK density over 4860 chars -- majority English/mixed-language content
atoms/corporate_managers/social_anxiety/shame/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	18	10	PARTIAL_UNTRANSLATED: only 35% CJK density over 4768 chars -- majority English/mixed-language content
atoms/corporate_managers/somatic_healing/COMPRESSION/locales/zh-TW/CANONICAL.txt	AUTHORED_LOW_BODY_CJK	1	0	UNTRANSLATED_ENGLISH: 0% CJK density over 400 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/corporate_managers/somatic_healing/overwhelm/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	35	10	PARTIAL_UNTRANSLATED: only 16% CJK density over 8518 chars -- majority English/mixed-language content
atoms/corporate_managers/somatic_healing/watcher/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	34	10	PARTIAL_UNTRANSLATED: only 18% CJK density over 8235 chars -- majority English/mixed-language content
atoms/educators/anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	47	9	PARTIAL_UNTRANSLATED: only 16% CJK density over 41810 chars -- majority English/mixed-language content
atoms/educators/boundaries/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/boundaries/REFLECTION/locales/zh-TW/CANONICAL.txt	PARTIAL_SOME_EMPTY	37	11	PARTIAL_UNTRANSLATED: only 16% CJK density over 38364 chars -- majority English/mixed-language content
atoms/educators/compassion_fatigue/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/courage/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/depression/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/financial_stress/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/grief/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	STUB_MAJORITY_EMPTY	30	30	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)
atoms/educators/sleep_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 25% CJK density over 3041 chars -- majority English/mixed-language content
atoms/educators/social_anxiety/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 24% CJK density over 2887 chars -- majority English/mixed-language content
atoms/educators/somatic_healing/REFLECTION/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	1	0	PARTIAL_UNTRANSLATED: only 22% CJK density over 3238 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/anxiety/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 39% CJK density over 6162 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/boundaries/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6387 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/boundaries/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6537 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/boundaries/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6483 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/burnout/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6442 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/burnout/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6505 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/burnout/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6304 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/burnout/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6339 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/compassion_fatigue/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 36% CJK density over 6612 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/compassion_fatigue/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6507 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/compassion_fatigue/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 36% CJK density over 6559 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/compassion_fatigue/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6370 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6454 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6513 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6327 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 39% CJK density over 6307 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6323 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6328 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/courage/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6452 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/depression/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6471 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/depression/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6559 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/depression/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6332 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/depression/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6464 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_anxiety/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 37% CJK density over 6642 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6447 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_anxiety/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6621 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_anxiety/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 35% CJK density over 6621 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6743 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 35% CJK density over 6691 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 39% CJK density over 6327 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6512 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6481 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6391 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/financial_stress/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6478 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/grief/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6424 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/grief/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6488 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/grief/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6326 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/grief/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 39% CJK density over 6323 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/grief/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6321 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/imposter_syndrome/false_alarm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 35% CJK density over 6543 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/imposter_syndrome/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6346 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/imposter_syndrome/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6427 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/imposter_syndrome/spiral/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 36% CJK density over 6593 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/imposter_syndrome/watcher/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	19	0	PARTIAL_UNTRANSLATED: only 38% CJK density over 6376 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/overthinking/comparison/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6591 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/overthinking/grief/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	1	PARTIAL_UNTRANSLATED: only 38% CJK density over 6471 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 36% CJK density over 6625 chars -- majority English/mixed-language content
atoms/entrepreneurs/anchored/overthinking/shame/locales/zh-TW/CANONICAL.txt	AUTHORED_CANDIDATE	20	0	PARTIAL_UNTRANSLATED: only 37% CJK density over 6563 chars -- majority English/mixed-language content
