locale,market,brand,brand_locale_name,title,subtitle,topic,persona,teacher_id,teacher_mode,runtime_format,duration_band,section_plan_id,variant_pool_size,bestseller_overlay_ref,selection_strategy,pipeline_route,readiness_status,required_source_atoms,required_registry_topic,output_target_path,notes,blockers,angle_id,motif_id,book_structure_id,journey_shape_id,variation_signature
ja_JP,japan,cognitive_clarity,直見堂,マインドフルネスのあとに、澄んだ日々,澄んだ暮らしへの、マインドフルネス回復の手引き — 管理職のために,mindfulness,corporate_managers,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/mindfulness/CANONICAL.txt;atoms/corporate_managers/mindfulness/scene/CANONICAL.txt;atoms/corporate_managers/mindfulness/depth/CANONICAL.txt;atoms/corporate_managers/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_corporate_managers_joshin.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_pattern,classic_linear,recognition_to_agency,1e1bc0bf2cb571a8e4f27099675d0117
ja_JP,japan,cognitive_clarity,直見堂,澄んだマインドフルネスの手当て,マインドフルネスを抜けるための、澄んだ日々への手引き — ミレニアル世代の女性へ,mindfulness,millennial_women_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/mindfulness/CANONICAL.txt;atoms/millennial_women_professionals/mindfulness/scene/CANONICAL.txt;atoms/millennial_women_professionals/mindfulness/depth/CANONICAL.txt;atoms/millennial_women_professionals/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_millennial_women_professionals_joshin.json,composite=0.78; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_pattern,classic_linear,recognition_to_agency,8d6ede00fbc5f780f84946c32b8e2cf7
ja_JP,japan,cognitive_clarity,直見堂,マインドフルネスを超えて、澄んだ日々へ,マインドフルネス回復のための、しずかな歩み — テック・金融で働く人へ,mindfulness,tech_finance_burnout,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/mindfulness/CANONICAL.txt;atoms/tech_finance_burnout/mindfulness/scene/CANONICAL.txt;atoms/tech_finance_burnout/mindfulness/depth/CANONICAL.txt;atoms/tech_finance_burnout/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_tech_finance_burnout_joshin.json,composite=0.86; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,linear_transformation,linear_rise,2c7ee5bbb21ba71ff557dc79d56309b1
ja_JP,japan,cognitive_clarity,直見堂,マインドフルネスのあとに、澄んだ日々,澄んだ暮らしへの、マインドフルネス回復の手引き — Z世代の働き手へ,mindfulness,gen_z_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/mindfulness/CANONICAL.txt;atoms/gen_z_professionals/mindfulness/scene/CANONICAL.txt;atoms/gen_z_professionals/mindfulness/depth/CANONICAL.txt;atoms/gen_z_professionals/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_gen_z_professionals_joshin.json,composite=0.83; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_pattern,linear_transformation,recognition_to_agency,211d4509f26ec8ab26e4162f0021c11a
ja_JP,japan,cognitive_clarity,直見堂,澄んだマインドフルネス回復の歩み,マインドフルネスが止まらないときの、澄んだ手引き — 教える人へ,mindfulness,educators,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/educators/anchored/mindfulness/CANONICAL.txt;atoms/educators/mindfulness/scene/CANONICAL.txt;atoms/educators/mindfulness/depth/CANONICAL.txt;atoms/educators/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_educators_joshin.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_cost,linear_transformation,linear_rise,70be9e72c02b4d97b5df2a3ca29514fc
ja_JP,japan,cognitive_clarity,直見堂,澄んだマインドフルネスの手当て,マインドフルネスを抜けるための、澄んだ日々への手引き — 起業家へ,mindfulness,entrepreneurs,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/mindfulness/CANONICAL.txt;atoms/entrepreneurs/mindfulness/scene/CANONICAL.txt;atoms/entrepreneurs/mindfulness/depth/CANONICAL.txt;atoms/entrepreneurs/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_entrepreneurs_joshin.json,composite=0.81; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_choice,three_act,linear_rise,dc63dff9f7a5a2a2f962ac28040d25f1
ja_JP,japan,cognitive_clarity,直見堂,澄んだマインドフルネス回復の歩み,マインドフルネスが止まらないときの、澄んだ手引き — サンドイッチ世代へ,mindfulness,gen_x_sandwich,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/mindfulness/CANONICAL.txt;atoms/gen_x_sandwich/mindfulness/scene/CANONICAL.txt;atoms/gen_x_sandwich/mindfulness/depth/CANONICAL.txt;atoms/gen_x_sandwich/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_gen_x_sandwich_joshin.json,composite=0.73; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_choice,three_act,scaffold_deepen,0f280b5728208f30da9a3182b5483802
ja_JP,japan,cognitive_clarity,直見堂,澄んだマインドフルネスの手当て,マインドフルネスを抜けるための、澄んだ日々への手引き — Z世代の学生へ,mindfulness,gen_z_student,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_student/anchored/mindfulness/CANONICAL.txt;atoms/gen_z_student/mindfulness/scene/CANONICAL.txt;atoms/gen_z_student/mindfulness/depth/CANONICAL.txt;atoms/gen_z_student/mindfulness/teacher/CANONICAL.txt,registry/mindfulness.yaml,artifacts/books/ja_JP/cognitive_clarity/mindfulness_gen_z_student_joshin.json,composite=0.71; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,linear_transformation,linear_rise,65bb229e3e965768645e0069daf68c67
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎとの対話,考えすぎのあとに、澄んだ静けさを取り戻す — 管理職のために,overthinking,corporate_managers,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/overthinking/CANONICAL.txt;atoms/corporate_managers/overthinking/scene/CANONICAL.txt;atoms/corporate_managers/overthinking/depth/CANONICAL.txt;atoms/corporate_managers/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_corporate_managers_joshin.json,composite=0.88; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_cost,linear_transformation,linear_rise,27b8ce14f974dc89d8c3e7b3314325c3
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎとの対話,考えすぎのあとに、澄んだ静けさを取り戻す — ミレニアル世代の女性へ,overthinking,millennial_women_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/overthinking/CANONICAL.txt;atoms/millennial_women_professionals/overthinking/scene/CANONICAL.txt;atoms/millennial_women_professionals/overthinking/depth/CANONICAL.txt;atoms/millennial_women_professionals/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_millennial_women_professionals_joshin.json,composite=0.85; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_choice,recognition_to_agency,scaffold_deepen,42a6227a952c4223fbe2a4487a7a1e92
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎの手当て,考えすぎを抜けるための、澄んだ日々への手引き — テック・金融で働く人へ,overthinking,tech_finance_burnout,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/overthinking/CANONICAL.txt;atoms/tech_finance_burnout/overthinking/scene/CANONICAL.txt;atoms/tech_finance_burnout/overthinking/depth/CANONICAL.txt;atoms/tech_finance_burnout/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_tech_finance_burnout_joshin.json,composite=0.93; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,linear_transformation,linear_rise,086d19b7863340172e3b1fef72ab0df7
ja_JP,japan,cognitive_clarity,直見堂,考えすぎを超えて、澄んだ日々へ,考えすぎ回復のための、しずかな歩み — Z世代の働き手へ,overthinking,gen_z_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/overthinking/CANONICAL.txt;atoms/gen_z_professionals/overthinking/scene/CANONICAL.txt;atoms/gen_z_professionals/overthinking/depth/CANONICAL.txt;atoms/gen_z_professionals/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_gen_z_professionals_joshin.json,composite=0.90; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,linear_transformation,linear_rise,52d0d1df5f932657f4760bf03abecbee
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎ回復の歩み,考えすぎが止まらないときの、澄んだ手引き — 医療従事者へ,overthinking,healthcare_rns,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/overthinking/CANONICAL.txt;atoms/healthcare_rns/overthinking/scene/CANONICAL.txt;atoms/healthcare_rns/overthinking/depth/CANONICAL.txt;atoms/healthcare_rns/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_healthcare_rns_joshin.json,composite=0.75; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_pattern,classic_linear,recognition_to_agency,7e806f454917fd06469666ed32259e03
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎとの対話,考えすぎのあとに、澄んだ静けさを取り戻す — 現場の最前線へ,overthinking,first_responders,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/first_responders/anchored/overthinking/CANONICAL.txt;atoms/first_responders/overthinking/scene/CANONICAL.txt;atoms/first_responders/overthinking/depth/CANONICAL.txt;atoms/first_responders/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_first_responders_joshin.json,composite=0.70; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_cost,linear_transformation,linear_rise,59b237783e961b4380b9758691cea694
ja_JP,japan,cognitive_clarity,直見堂,考えすぎを超えて、澄んだ日々へ,考えすぎ回復のための、しずかな歩み — 教える人へ,overthinking,educators,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/educators/anchored/overthinking/CANONICAL.txt;atoms/educators/overthinking/scene/CANONICAL.txt;atoms/educators/overthinking/depth/CANONICAL.txt;atoms/educators/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_educators_joshin.json,composite=0.88; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_pattern,classic_linear,recognition_to_agency,33a570cc49028bd738cf5ff186c6fc8a
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎ回復の歩み,考えすぎが止まらないときの、澄んだ手引き — 働く親へ,overthinking,working_parents,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/working_parents/anchored/overthinking/CANONICAL.txt;atoms/working_parents/overthinking/scene/CANONICAL.txt;atoms/working_parents/overthinking/depth/CANONICAL.txt;atoms/working_parents/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_working_parents_joshin.json,composite=0.75; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_cost,linear_transformation,linear_rise,69fa793901bb11f9dc2a927e3683d397
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎの手当て,考えすぎを抜けるための、澄んだ日々への手引き — 起業家へ,overthinking,entrepreneurs,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/overthinking/CANONICAL.txt;atoms/entrepreneurs/overthinking/scene/CANONICAL.txt;atoms/entrepreneurs/overthinking/depth/CANONICAL.txt;atoms/entrepreneurs/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_entrepreneurs_joshin.json,composite=0.88; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_pattern,classic_linear,recognition_to_agency,9375be535b02e1006103f204800ea2cc
ja_JP,japan,cognitive_clarity,直見堂,考えすぎのあとに、澄んだ日々,澄んだ暮らしへの、考えすぎ回復の手引き — サンドイッチ世代へ,overthinking,gen_x_sandwich,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/overthinking/CANONICAL.txt;atoms/gen_x_sandwich/overthinking/scene/CANONICAL.txt;atoms/gen_x_sandwich/overthinking/depth/CANONICAL.txt;atoms/gen_x_sandwich/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_gen_x_sandwich_joshin.json,composite=0.80; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_pattern,classic_linear,recognition_to_agency,9e925c8e58088d818ab3e58bfd106496
ja_JP,japan,cognitive_clarity,直見堂,澄んだ考えすぎとの対話,考えすぎのあとに、澄んだ静けさを取り戻す — Z世代の学生へ,overthinking,gen_z_student,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_student/anchored/overthinking/CANONICAL.txt;atoms/gen_z_student/overthinking/scene/CANONICAL.txt;atoms/gen_z_student/overthinking/depth/CANONICAL.txt;atoms/gen_z_student/overthinking/teacher/CANONICAL.txt,registry/overthinking.yaml,artifacts/books/ja_JP/cognitive_clarity/overthinking_gen_z_student_joshin.json,composite=0.77; angle_source=deterministic_topic_persona_hash,,HIDDEN_TRUTH,motif_cost,three_act,linear_rise,e206d66a8e818bd5408d4b9907ca89f4
ja_JP,japan,cognitive_clarity,直見堂,自己肯定を超えて、澄んだ日々へ,自己肯定回復のための、しずかな歩み — 管理職のために,self_worth,corporate_managers,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/self_worth/CANONICAL.txt;atoms/corporate_managers/self_worth/scene/CANONICAL.txt;atoms/corporate_managers/self_worth/depth/CANONICAL.txt;atoms/corporate_managers/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_corporate_managers_joshin.json,composite=0.78,,MAP_PROMISE,motif_choice,recognition_to_agency,scaffold_deepen,961b8df149e39a1d4caa857bdb751dfb
ja_JP,japan,cognitive_clarity,直見堂,自己肯定を超えて、澄んだ日々へ,自己肯定回復のための、しずかな歩み — ミレニアル世代の女性へ,self_worth,millennial_women_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/self_worth/CANONICAL.txt;atoms/millennial_women_professionals/self_worth/scene/CANONICAL.txt;atoms/millennial_women_professionals/self_worth/depth/CANONICAL.txt;atoms/millennial_women_professionals/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_millennial_women_professionals_joshin.json,composite=0.75,,MAP_PROMISE,motif_cost,three_act,linear_rise,e6c383b52b13d606668b9925903c88a7
ja_JP,japan,cognitive_clarity,直見堂,澄んだ自己肯定回復の歩み,自己肯定が止まらないときの、澄んだ手引き — テック・金融で働く人へ,self_worth,tech_finance_burnout,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/self_worth/CANONICAL.txt;atoms/tech_finance_burnout/self_worth/scene/CANONICAL.txt;atoms/tech_finance_burnout/self_worth/depth/CANONICAL.txt;atoms/tech_finance_burnout/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_tech_finance_burnout_joshin.json,composite=0.82,,MAP_PROMISE,motif_cost,linear_transformation,linear_rise,83fdd374fee4cca1292ecd3495656217
ja_JP,japan,cognitive_clarity,直見堂,澄んだ自己肯定の手当て,自己肯定を抜けるための、澄んだ日々への手引き — Z世代の働き手へ,self_worth,gen_z_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/self_worth/CANONICAL.txt;atoms/gen_z_professionals/self_worth/scene/CANONICAL.txt;atoms/gen_z_professionals/self_worth/depth/CANONICAL.txt;atoms/gen_z_professionals/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_gen_z_professionals_joshin.json,composite=0.80,,MAP_PROMISE,motif_choice,recognition_to_agency,scaffold_deepen,8030e7a330cc8f1874c7de8f30bd5c97
ja_JP,japan,cognitive_clarity,直見堂,澄んだ自己肯定回復の歩み,自己肯定が止まらないときの、澄んだ手引き — 教える人へ,self_worth,educators,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/educators/anchored/self_worth/CANONICAL.txt;atoms/educators/self_worth/scene/CANONICAL.txt;atoms/educators/self_worth/depth/CANONICAL.txt;atoms/educators/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_educators_joshin.json,composite=0.78,,MAP_PROMISE,motif_pattern,linear_transformation,recognition_to_agency,6330bd1aa853038c857d14bc74ae721e
ja_JP,japan,cognitive_clarity,直見堂,自己肯定のあとに、澄んだ日々,澄んだ暮らしへの、自己肯定回復の手引き — 起業家へ,self_worth,entrepreneurs,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/self_worth/CANONICAL.txt;atoms/entrepreneurs/self_worth/scene/CANONICAL.txt;atoms/entrepreneurs/self_worth/depth/CANONICAL.txt;atoms/entrepreneurs/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_entrepreneurs_joshin.json,composite=0.78,,MAP_PROMISE,motif_choice,recognition_to_agency,scaffold_deepen,a2f462c6e2f6e4f87c7f09656abe337c
ja_JP,japan,cognitive_clarity,直見堂,自己肯定のあとに、澄んだ日々,澄んだ暮らしへの、自己肯定回復の手引き — サンドイッチ世代へ,self_worth,gen_x_sandwich,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/self_worth/CANONICAL.txt;atoms/gen_x_sandwich/self_worth/scene/CANONICAL.txt;atoms/gen_x_sandwich/self_worth/depth/CANONICAL.txt;atoms/gen_x_sandwich/self_worth/teacher/CANONICAL.txt,registry/self_worth.yaml,artifacts/books/ja_JP/cognitive_clarity/self_worth_gen_x_sandwich_joshin.json,composite=0.70,,MAP_PROMISE,motif_cost,three_act,linear_rise,c7e00dfb2cd9090fd0d148d776255290
ja_JP,japan,cognitive_clarity,直見堂,睡眠の不安のあとに、澄んだ日々,澄んだ暮らしへの、睡眠の不安回復の手引き — テック・金融で働く人へ,sleep_anxiety,tech_finance_burnout,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/sleep_anxiety/CANONICAL.txt;atoms/tech_finance_burnout/sleep_anxiety/scene/CANONICAL.txt;atoms/tech_finance_burnout/sleep_anxiety/depth/CANONICAL.txt;atoms/tech_finance_burnout/sleep_anxiety/teacher/CANONICAL.txt,registry/sleep_anxiety.yaml,artifacts/books/ja_JP/cognitive_clarity/sleep_anxiety_tech_finance_burnout_joshin.json,composite=0.73; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_cost,three_act,linear_rise,36d465ae6b2709d45f988d21992a35c6
ja_JP,japan,cognitive_clarity,直見堂,澄んだ睡眠の不安回復の歩み,睡眠の不安が止まらないときの、澄んだ手引き — Z世代の働き手へ,sleep_anxiety,gen_z_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/sleep_anxiety/CANONICAL.txt;atoms/gen_z_professionals/sleep_anxiety/scene/CANONICAL.txt;atoms/gen_z_professionals/sleep_anxiety/depth/CANONICAL.txt;atoms/gen_z_professionals/sleep_anxiety/teacher/CANONICAL.txt,registry/sleep_anxiety.yaml,artifacts/books/ja_JP/cognitive_clarity/sleep_anxiety_gen_z_professionals_joshin.json,composite=0.70; angle_source=deterministic_topic_persona_hash,,ONE_LEVER,motif_choice,recognition_to_agency,scaffold_deepen,e4c3a5a793a483ac896f9b28d94e184c
ja_JP,japan,cognitive_clarity,直見堂,澄んだ対人不安の手当て,対人不安を抜けるための、澄んだ日々への手引き — 管理職のために,social_anxiety,corporate_managers,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/social_anxiety/CANONICAL.txt;atoms/corporate_managers/social_anxiety/scene/CANONICAL.txt;atoms/corporate_managers/social_anxiety/depth/CANONICAL.txt;atoms/corporate_managers/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/ja_JP/cognitive_clarity/social_anxiety_corporate_managers_joshin.json,composite=0.80; angle_source=deterministic_topic_persona_hash,,MAP_PROMISE,motif_cost,three_act,linear_rise,e7c631d1732f48268a3c17a511f760d0
ja_JP,japan,cognitive_clarity,直見堂,澄んだ対人不安との対話,対人不安のあとに、澄んだ静けさを取り戻す — ミレニアル世代の女性へ,social_anxiety,millennial_women_professionals,joshin,true,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/social_anxiety/CANONICAL.txt;atoms/millennial_women_professionals/social_anxiety/scene/CANONICAL.txt;atoms/millennial_women_professionals/social_anxiety/depth/CANONICAL.txt;atoms/millennial_women_professionals/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/ja_JP/cognitive_clarity/social_anxiety_millennial_women_professionals_joshin.json,composite=0.78; angle_source=deterministic_topic_persona_hash,,WRONG_PROBLEM,motif_cost,linear_transformation,recognition_to_agency,af7f1c80acee7cb5eae87901a8a7652d
