locale,market,brand,brand_locale_name,title,subtitle,topic,persona,teacher_id,teacher_mode,runtime_format,duration_band,section_plan_id,variant_pool_size,bestseller_overlay_ref,selection_strategy,pipeline_route,readiness_status,required_source_atoms,required_registry_topic,output_target_path,notes,blockers
zh_CN,china,gen_z_grounding_cn,,穿越社交焦虑，走向Z 世代安身的日子,社交焦虑恢复期的Z 世代安身的陪伴 — 写给千禧一代女性,social_anxiety,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/social_anxiety/CANONICAL.txt;atoms/millennial_women_professionals/social_anxiety/scene/CANONICAL.txt;atoms/millennial_women_professionals/social_anxiety/depth/CANONICAL.txt;atoms/millennial_women_professionals/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_millennial_women_professionals_ahjan.json,composite=0.79,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的社交焦虑指南,走出社交焦虑，迈向Z 世代安身的日子 — 写给科技与金融从业者,social_anxiety,tech_finance_burnout,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/social_anxiety/CANONICAL.txt;atoms/tech_finance_burnout/social_anxiety/scene/CANONICAL.txt;atoms/tech_finance_burnout/social_anxiety/depth/CANONICAL.txt;atoms/tech_finance_burnout/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_tech_finance_burnout_ahjan.json,composite=0.81,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的节奏，走出社交焦虑,当社交焦虑无法停止时的Z 世代安身的指引 — 写给 Z 世代职场人,social_anxiety,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/social_anxiety/CANONICAL.txt;atoms/gen_z_professionals/social_anxiety/scene/CANONICAL.txt;atoms/gen_z_professionals/social_anxiety/depth/CANONICAL.txt;atoms/gen_z_professionals/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_gen_z_professionals_ahjan.json,composite=0.81,
zh_CN,china,gen_z_grounding_cn,,穿越社交焦虑，走向Z 世代安身的日子,社交焦虑恢复期的Z 世代安身的陪伴 — 写给医疗从业者,social_anxiety,healthcare_rns,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/social_anxiety/CANONICAL.txt;atoms/healthcare_rns/social_anxiety/scene/CANONICAL.txt;atoms/healthcare_rns/social_anxiety/depth/CANONICAL.txt;atoms/healthcare_rns/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_healthcare_rns_ahjan.json,composite=0.79,
zh_CN,china,gen_z_grounding_cn,,穿越社交焦虑，走向Z 世代安身的日子,社交焦虑恢复期的Z 世代安身的陪伴 — 写给一线响应人员,social_anxiety,first_responders,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/first_responders/anchored/social_anxiety/CANONICAL.txt;atoms/first_responders/social_anxiety/scene/CANONICAL.txt;atoms/first_responders/social_anxiety/depth/CANONICAL.txt;atoms/first_responders/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_first_responders_ahjan.json,composite=0.78,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的节奏，走出社交焦虑,当社交焦虑无法停止时的Z 世代安身的指引 — 写给教师与教育工作者,social_anxiety,educators,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/educators/anchored/social_anxiety/CANONICAL.txt;atoms/educators/social_anxiety/scene/CANONICAL.txt;atoms/educators/social_anxiety/depth/CANONICAL.txt;atoms/educators/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_educators_ahjan.json,composite=0.78; no master_arc matching educators__social_anxiety__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,gen_z_grounding_cn,,社交焦虑之后，Z 世代安身的日子,Z 世代安身的生活，社交焦虑恢复的同行者 — 写给在职父母,social_anxiety,working_parents,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/working_parents/anchored/social_anxiety/CANONICAL.txt;atoms/working_parents/social_anxiety/scene/CANONICAL.txt;atoms/working_parents/social_anxiety/depth/CANONICAL.txt;atoms/working_parents/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_working_parents_ahjan.json,composite=0.78,
zh_CN,china,gen_z_grounding_cn,,社交焦虑之后，Z 世代安身的日子,Z 世代安身的生活，社交焦虑恢复的同行者 — 写给创业者,social_anxiety,entrepreneurs,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/social_anxiety/CANONICAL.txt;atoms/entrepreneurs/social_anxiety/scene/CANONICAL.txt;atoms/entrepreneurs/social_anxiety/depth/CANONICAL.txt;atoms/entrepreneurs/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_entrepreneurs_ahjan.json,composite=0.78,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的社交焦虑的同行,社交焦虑恢复期的Z 世代安身的日子 — 写给夹心一代,social_anxiety,gen_x_sandwich,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/social_anxiety/CANONICAL.txt;atoms/gen_x_sandwich/social_anxiety/scene/CANONICAL.txt;atoms/gen_x_sandwich/social_anxiety/depth/CANONICAL.txt;atoms/gen_x_sandwich/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_gen_x_sandwich_ahjan.json,composite=0.78,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的节奏，走出社交焦虑,当社交焦虑无法停止时的Z 世代安身的指引 — 写给年幼学生,social_anxiety,gen_alpha_students,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_alpha_students/anchored/social_anxiety/CANONICAL.txt;atoms/gen_alpha_students/social_anxiety/scene/CANONICAL.txt;atoms/gen_alpha_students/social_anxiety/depth/CANONICAL.txt;atoms/gen_alpha_students/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_gen_alpha_students_ahjan.json,composite=0.70,
zh_CN,china,gen_z_grounding_cn,,社交焦虑之后，Z 世代安身的日子,Z 世代安身的生活，社交焦虑恢复的同行者 — 写给 Z 世代学生,social_anxiety,gen_z_student,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/gen_z_student/anchored/social_anxiety/CANONICAL.txt;atoms/gen_z_student/social_anxiety/scene/CANONICAL.txt;atoms/gen_z_student/social_anxiety/depth/CANONICAL.txt;atoms/gen_z_student/social_anxiety/teacher/CANONICAL.txt,registry/social_anxiety.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/social_anxiety_gen_z_student_ahjan.json,composite=0.78; no master_arc matching gen_z_student__social_anxiety__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的节奏，走出身体疗愈,当身体疗愈无法停止时的Z 世代安身的指引 — 写给中层管理者,somatic_healing,corporate_managers,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/somatic_healing/CANONICAL.txt;atoms/corporate_managers/somatic_healing/scene/CANONICAL.txt;atoms/corporate_managers/somatic_healing/depth/CANONICAL.txt;atoms/corporate_managers/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_corporate_managers_ahjan.json,composite=0.75,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的身体疗愈的同行,身体疗愈恢复期的Z 世代安身的日子 — 写给千禧一代女性,somatic_healing,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/somatic_healing/CANONICAL.txt;atoms/millennial_women_professionals/somatic_healing/scene/CANONICAL.txt;atoms/millennial_women_professionals/somatic_healing/depth/CANONICAL.txt;atoms/millennial_women_professionals/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_millennial_women_professionals_ahjan.json,composite=0.76,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的节奏，走出身体疗愈,当身体疗愈无法停止时的Z 世代安身的指引 — 写给科技与金融从业者,somatic_healing,tech_finance_burnout,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/tech_finance_burnout/anchored/somatic_healing/CANONICAL.txt;atoms/tech_finance_burnout/somatic_healing/scene/CANONICAL.txt;atoms/tech_finance_burnout/somatic_healing/depth/CANONICAL.txt;atoms/tech_finance_burnout/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_tech_finance_burnout_ahjan.json,composite=0.78,
zh_CN,china,gen_z_grounding_cn,,身体疗愈之后，Z 世代安身的日子,Z 世代安身的生活，身体疗愈恢复的同行者 — 写给 Z 世代职场人,somatic_healing,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_z_professionals/anchored/somatic_healing/CANONICAL.txt;atoms/gen_z_professionals/somatic_healing/scene/CANONICAL.txt;atoms/gen_z_professionals/somatic_healing/depth/CANONICAL.txt;atoms/gen_z_professionals/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_gen_z_professionals_ahjan.json,composite=0.78,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的身体疗愈的同行,身体疗愈恢复期的Z 世代安身的日子 — 写给医疗从业者,somatic_healing,healthcare_rns,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/healthcare_rns/anchored/somatic_healing/CANONICAL.txt;atoms/healthcare_rns/somatic_healing/scene/CANONICAL.txt;atoms/healthcare_rns/somatic_healing/depth/CANONICAL.txt;atoms/healthcare_rns/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_healthcare_rns_ahjan.json,composite=0.76,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的身体疗愈指南,走出身体疗愈，迈向Z 世代安身的日子 — 写给一线响应人员,somatic_healing,first_responders,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/first_responders/anchored/somatic_healing/CANONICAL.txt;atoms/first_responders/somatic_healing/scene/CANONICAL.txt;atoms/first_responders/somatic_healing/depth/CANONICAL.txt;atoms/first_responders/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_first_responders_ahjan.json,composite=0.75,
zh_CN,china,gen_z_grounding_cn,,穿越身体疗愈，走向Z 世代安身的日子,身体疗愈恢复期的Z 世代安身的陪伴 — 写给教师与教育工作者,somatic_healing,educators,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/educators/anchored/somatic_healing/CANONICAL.txt;atoms/educators/somatic_healing/scene/CANONICAL.txt;atoms/educators/somatic_healing/depth/CANONICAL.txt;atoms/educators/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_educators_ahjan.json,composite=0.75; no master_arc matching educators__somatic_healing__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的身体疗愈的同行,身体疗愈恢复期的Z 世代安身的日子 — 写给在职父母,somatic_healing,working_parents,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/working_parents/anchored/somatic_healing/CANONICAL.txt;atoms/working_parents/somatic_healing/scene/CANONICAL.txt;atoms/working_parents/somatic_healing/depth/CANONICAL.txt;atoms/working_parents/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_working_parents_ahjan.json,composite=0.75,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的身体疗愈的同行,身体疗愈恢复期的Z 世代安身的日子 — 写给创业者,somatic_healing,entrepreneurs,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/entrepreneurs/anchored/somatic_healing/CANONICAL.txt;atoms/entrepreneurs/somatic_healing/scene/CANONICAL.txt;atoms/entrepreneurs/somatic_healing/depth/CANONICAL.txt;atoms/entrepreneurs/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_entrepreneurs_ahjan.json,composite=0.75,
zh_CN,china,gen_z_grounding_cn,,Z 世代安身的身体疗愈指南,走出身体疗愈，迈向Z 世代安身的日子 — 写给夹心一代,somatic_healing,gen_x_sandwich,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/gen_x_sandwich/anchored/somatic_healing/CANONICAL.txt;atoms/gen_x_sandwich/somatic_healing/scene/CANONICAL.txt;atoms/gen_x_sandwich/somatic_healing/depth/CANONICAL.txt;atoms/gen_x_sandwich/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_gen_x_sandwich_ahjan.json,composite=0.75,
zh_CN,china,gen_z_grounding_cn,,穿越身体疗愈，走向Z 世代安身的日子,身体疗愈恢复期的Z 世代安身的陪伴 — 写给 Z 世代学生,somatic_healing,gen_z_student,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/gen_z_student/anchored/somatic_healing/CANONICAL.txt;atoms/gen_z_student/somatic_healing/scene/CANONICAL.txt;atoms/gen_z_student/somatic_healing/depth/CANONICAL.txt;atoms/gen_z_student/somatic_healing/teacher/CANONICAL.txt,registry/somatic_healing.yaml,artifacts/books/zh_CN/gen_z_grounding_cn/somatic_healing_gen_z_student_ahjan.json,composite=0.75; no master_arc matching gen_z_student__somatic_healing__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,注意力困难之后，悲伤陪伴的日子,悲伤陪伴的生活，注意力困难恢复的同行者 — 写给中层管理者,adhd_focus,corporate_managers,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/corporate_managers/anchored/adhd_focus/CANONICAL.txt;atoms/corporate_managers/adhd_focus/scene/CANONICAL.txt;atoms/corporate_managers/adhd_focus/depth/CANONICAL.txt;atoms/corporate_managers/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_corporate_managers_ahjan.json,composite=0.76; no master_arc matching corporate_managers__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,穿越注意力困难，走向悲伤陪伴的日子,注意力困难恢复期的悲伤陪伴的陪伴 — 写给千禧一代女性,adhd_focus,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/millennial_women_professionals/anchored/adhd_focus/CANONICAL.txt;atoms/millennial_women_professionals/adhd_focus/scene/CANONICAL.txt;atoms/millennial_women_professionals/adhd_focus/depth/CANONICAL.txt;atoms/millennial_women_professionals/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_millennial_women_professionals_ahjan.json,composite=0.77; no master_arc matching millennial_women_professionals__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,穿越注意力困难，走向悲伤陪伴的日子,注意力困难恢复期的悲伤陪伴的陪伴 — 写给科技与金融从业者,adhd_focus,tech_finance_burnout,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/tech_finance_burnout/anchored/adhd_focus/CANONICAL.txt;atoms/tech_finance_burnout/adhd_focus/scene/CANONICAL.txt;atoms/tech_finance_burnout/adhd_focus/depth/CANONICAL.txt;atoms/tech_finance_burnout/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_tech_finance_burnout_ahjan.json,composite=0.79; no master_arc matching tech_finance_burnout__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,悲伤陪伴的注意力困难的同行,注意力困难恢复期的悲伤陪伴的日子 — 写给 Z 世代职场人,adhd_focus,gen_z_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/gen_z_professionals/anchored/adhd_focus/CANONICAL.txt;atoms/gen_z_professionals/adhd_focus/scene/CANONICAL.txt;atoms/gen_z_professionals/adhd_focus/depth/CANONICAL.txt;atoms/gen_z_professionals/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_gen_z_professionals_ahjan.json,composite=0.79; no master_arc matching gen_z_professionals__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,悲伤陪伴的注意力困难的同行,注意力困难恢复期的悲伤陪伴的日子 — 写给一线响应人员,adhd_focus,first_responders,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/first_responders/anchored/adhd_focus/CANONICAL.txt;atoms/first_responders/adhd_focus/scene/CANONICAL.txt;atoms/first_responders/adhd_focus/depth/CANONICAL.txt;atoms/first_responders/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_first_responders_ahjan.json,composite=0.76; no master_arc matching first_responders__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,穿越注意力困难，走向悲伤陪伴的日子,注意力困难恢复期的悲伤陪伴的陪伴 — 写给教师与教育工作者,adhd_focus,educators,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/educators/anchored/adhd_focus/CANONICAL.txt;atoms/educators/adhd_focus/scene/CANONICAL.txt;atoms/educators/adhd_focus/depth/CANONICAL.txt;atoms/educators/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_educators_ahjan.json,composite=0.76; no master_arc matching educators__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,注意力困难之后，悲伤陪伴的日子,悲伤陪伴的生活，注意力困难恢复的同行者 — 写给在职父母,adhd_focus,working_parents,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/working_parents/anchored/adhd_focus/CANONICAL.txt;atoms/working_parents/adhd_focus/scene/CANONICAL.txt;atoms/working_parents/adhd_focus/depth/CANONICAL.txt;atoms/working_parents/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_working_parents_ahjan.json,composite=0.76; no master_arc matching working_parents__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,悲伤陪伴的注意力困难的同行,注意力困难恢复期的悲伤陪伴的日子 — 写给创业者,adhd_focus,entrepreneurs,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/entrepreneurs/anchored/adhd_focus/CANONICAL.txt;atoms/entrepreneurs/adhd_focus/scene/CANONICAL.txt;atoms/entrepreneurs/adhd_focus/depth/CANONICAL.txt;atoms/entrepreneurs/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_entrepreneurs_ahjan.json,composite=0.76; no master_arc matching entrepreneurs__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,注意力困难之后，悲伤陪伴的日子,悲伤陪伴的生活，注意力困难恢复的同行者 — 写给 Z 世代学生,adhd_focus,gen_z_student,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,blocked_arc_missing,atoms/gen_z_student/anchored/adhd_focus/CANONICAL.txt;atoms/gen_z_student/adhd_focus/scene/CANONICAL.txt;atoms/gen_z_student/adhd_focus/depth/CANONICAL.txt;atoms/gen_z_student/adhd_focus/teacher/CANONICAL.txt,registry/adhd_focus.yaml,artifacts/books/zh_CN/grief_companion_cn/adhd_focus_gen_z_student_ahjan.json,composite=0.76; no master_arc matching gen_z_student__adhd_focus__*.yaml under config/source_of_truth/master_arcs/,needs_master_arc
zh_CN,china,grief_companion_cn,,穿越焦虑，走向悲伤陪伴的日子,焦虑恢复期的悲伤陪伴的陪伴 — 写给中层管理者,anxiety,corporate_managers,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/corporate_managers/anchored/anxiety/CANONICAL.txt;atoms/corporate_managers/anxiety/scene/CANONICAL.txt;atoms/corporate_managers/anxiety/depth/CANONICAL.txt;atoms/corporate_managers/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_CN/grief_companion_cn/anxiety_corporate_managers_ahjan.json,composite=0.84,
zh_CN,china,grief_companion_cn,,悲伤陪伴的节奏，走出焦虑,当焦虑无法停止时的悲伤陪伴的指引 — 写给千禧一代女性,anxiety,millennial_women_professionals,ahjan,false,standard_book,standard,pearl_prime_12x10x5,5,docs/PEARL_PRIME_BESTSELLER_WRITING_OVERLAY_SPEC.md,deterministic_by_seed,scripts/run_pipeline.py --pipeline-mode spine,ready,atoms/millennial_women_professionals/anchored/anxiety/CANONICAL.txt;atoms/millennial_women_professionals/anxiety/scene/CANONICAL.txt;atoms/millennial_women_professionals/anxiety/depth/CANONICAL.txt;atoms/millennial_women_professionals/anxiety/teacher/CANONICAL.txt,registry/anxiety.yaml,artifacts/books/zh_CN/grief_companion_cn/anxiety_millennial_women_professionals_ahjan.json,composite=0.85,
