session_id	mtime	month	bytes	title_preview	agent_role_guess	theme_tags	triage_score	disposition
a14c3052-2cb1-4a81-80e2-3b8a4c951906	2026-03-12	2026-03	83541	i am running phoenix control UI from finder applications. i updateed the app and it opens ,but the old one opens form finder applications		manga,pearl_news,pipeline_gates,catalog_atoms,governance_ci	10	SKIM
a4fd2101-dc59-4a3e-8a6a-f6d7d0480203	2026-03-19	2026-03	36118	goal = pearl prime 100% production. system status. read all files in repo and report		pipeline_gates,governance_ci,research_tooling	10	SKIM
a5ed843d-6d7f-4282-8b55-9b2ecc6a21f0	2026-03-04	2026-03	72765	@docs/DOCS_INDEX.md translate/prompt via Qwen github pipline cli for all system languages. add itallian to EU cataloge.		pearl_news,pipeline_gates,catalog_atoms,social_video,translation,governance_ci	10	SKIM
a874d2a9-d3d4-43da-ab4a-07638c1f683d	2026-03-22	2026-03	24193	read ps.txt i did this:[Look at the plan for the full run and give me a breakdown of how many different types of books are run, different formats, different durations, how many series, how many individual books in total, and per teacher. Wo	Pearl_GitHub	pipeline_gates,catalog_atoms,governance_ci,covers_brand	10	SKIM
a972e86b-6141-46cf-97b8-7cfecbb69440	2026-03-19	2026-03	87695	look at: docs/PEARL_PRIME_100_PERCENT_DEV_PLAN.md create a dev plan to complete all coding. skip all content reqs		pearl_news,pipeline_gates,catalog_atoms,translation,governance_ci,research_tooling	10	SKIM
ab2b9126-ca2f-4a2c-ab04-e5a7fa2a82d4	2026-03-07	2026-03	20139	desc teacher ra doctrine		pearl_news,pipeline_gates,catalog_atoms,translation,governance_ci,audiobook	10	SKIM
ab598ad4-4fcb-42da-8bba-72fe048995b1	2026-03-24	2026-03	9802	Status Manga Mode is real, but it is still in the early kernel / contract-first stage, not an end-to-end production pipeline. What’s actually present in code right now: A real phoenix_v4.manga package with deterministic prompt compilation a		manga,pipeline_gates,governance_ci	10	SKIM
aba05c79-3746-4a0e-837b-5586d9bb6f86	2026-03-03	2026-03	397359	@docs/DOCS_INDEX.md i need a UI that does 100% of core functions for this repo and help mange everything and see whole system stus. give me best design. not HTML. native mac os window app. multi tabs. blue and white UI design. do all fancy 		pearl_news,pipeline_gates,catalog_atoms,social_video,governance_ci,covers_brand	10	DEEP
ad8e720b-e422-4065-b5bc-fe375d24e33e	2026-03-23	2026-03	7723	can you do internetsearches? and work from my github?	Pearl_GitHub	pearl_news,governance_ci	10	SKIM
ae63ae99-676a-4531-bbc1-165eb756e366	2026-03-31	2026-03	94370	You are Pearl_Dev, the implementation agent for Phoenix Omega. ## Session Date 2026-03-30 ## Your Identity Pearl_Dev implements code changes specified by dev specs. You write Python, tests, and minimal config changes. You do not redesign ar	Pearl_Dev	pipeline_gates,catalog_atoms,governance_ci,covers_brand,research_tooling	10	SKIM
b05b974e-d014-446d-983e-fac3078e8c58	2026-03-14	2026-03	103136	document all from this : @old_chat_specs/chat_codex_3a.txt update @docs/DOCS_INDEX.md		pearl_news,pipeline_gates,covers_brand,audiobook	10	ALREADY_MINED
b0911bed-91ef-4ecb-a14f-d8f95c5956c2	2026-03-03	2026-03	25507	@docs/DOCS_INDEX.md code this: [Add NorCal Dharma as Brand (Not a Teacher) Goal Bring docs/norcal_dharma.yaml into the system as a brand only: it is a church/organization identity for distribution, payouts, and catalog presence. It must not		pipeline_gates,catalog_atoms,translation,governance_ci,covers_brand	10	SKIM
b14203a9-ed68-4e21-88c9-3bd6dfc57255	2026-03-04	2026-03	23716	look at @docs/DOCS_INDEX.md make a .py that checks all system fuctions status for passing governance and reports, and auto fixes.		pipeline_gates,governance_ci	10	SKIM
b17094f3-1bd6-4339-8a01-fac2657b2038	2026-03-06	2026-03	10775	@docs/DOCS_INDEX.md @/Users/ahjan/.cursor/plans/pearl_news_governance_upgrade_6c507e2a.plan.md how to fix? Pre-existing governance failure: Three Pearl News workflow YAML files are linked in DOCS_INDEX but don't exist yet — those failures p	pearl_news	pearl_news,pipeline_gates,translation,governance_ci	10	SKIM
b301a0c0-610b-4430-b9b9-a01e43adbdd0	2026-03-09	2026-03	343986	look at catlog planner and teacher books plans. how do we plan what teachers to put on what bransds and the % for max teacher books? that doc and plan exeists somehwere start with @docs/DOCS_INDEX.md		pipeline_gates,catalog_atoms,covers_brand,audiobook	10	DEEP
b49c88b2-411c-4676-9888-6461fc19a21a	2026-03-14	2026-03	12281	@docs/DOCS_INDEX.md @docs/ @specs/ Look through the documentation and see if there is anything about how to take English content for the books, atoms, metadata, any book content, and make it into a Chinese prompt, Japanese prompt, Taiwanese		pipeline_gates,catalog_atoms,translation,covers_brand,research_tooling	10	SKIM
bd5cc9cd-f676-4cf1-af55-1eebeae90115	2026-03-10	2026-03	62422	@docs/DOCS_INDEX.md make plan for: 1. Make `phoenix_omega` the only production repo and keep `Qwen-Agent` dispatch-only. 2. Enforce branch protection on `main` (required checks, no direct pushes, no force-push). 3. Keep the weekly truth-aud		pipeline_gates,translation,governance_ci,covers_brand,research_tooling	10	SKIM
be1b6932-4b8a-490b-a103-9860f7d6d72e	2026-03-13	2026-03	3908	You are dev 10, do all dev 10 stuff for @docs/PEARL_NEWS_DETERMINISTIC_12_DEV_PARALLEL_SPEC.md do not do any other dev tasks.		pearl_news	10	SKIM
be6cf4f3-4e76-43b8-8e81-56fa490633f8	2026-03-08	2026-03	47938	need: [Pearl Prime/v4 need agents that are always runing. Pearl Prime/v4 continuously gets marketing data form internet, creates catalogs, books. EI v2 ML learning, AI stuff. this action is on going. do we have the best setup ?]. plan from:		manga,pearl_news,pipeline_gates,catalog_atoms,social_video,translation	10	SKIM
c0b76e26-9920-4c94-97db-50ede019c4fb	2026-03-31	2026-03	861025	You are Pearl_Dev, the implementation agent for Phoenix Omega. ## Session Date 2026-03-30 ## Your Identity Pearl_Dev implements code changes specified by dev specs. You write Python, tests, and minimal config changes. You do not redesign ar	Pearl_Dev	manga,pipeline_gates,catalog_atoms,translation,governance_ci,research_tooling	10	DEEP
c2fdc150-a454-4379-82da-964a6b5a46df	2026-03-24	2026-03	35745	Read docs/ONBOARDING_START_HERE.md first and follow it exactly. Then read docs/SYSTEM_STATE_MASTER.md, ps.txt, and docs/DOCS_INDEX.md, then read the authority doc for the subsystem you are changing. Use Pearl_PM for coordination and contrac	Pearl_PM	manga,translation,governance_ci,covers_brand,research_tooling	10	SKIM
c53817d1-a686-4ca2-a36d-8dd8bef350a8	2026-03-12	2026-03	12870	you are dev 7 , do all dev 7 stuff: Use the 8 devs to close the launch checklist in parallel. Do not split by random files. Split by launch blockers. **Goal** Get Pearl News to `launch-ready`, which is the only useful version of `100%`: - r		pearl_news,pipeline_gates	10	SKIM
cb47ae57-33ee-4b4d-8e9d-37e0d8f724b4	2026-03-01	2026-03	8892	compare english ebook/audiobook/podcast/social mediat marketing docs to china/japan/korea. is there more stuff that english marketing needs to know? write a markeing reqs doc. look at tokyo-osaka, taipei, beijing, seoul - i need all english		social_video,governance_ci,covers_brand,audiobook,research_tooling	10	SKIM
ccba2d89-fc15-4588-922f-19e10bd8763c	2026-03-16	2026-03	81226	you are a master self-help ebook editor and tech systmes archectect	pearl_prime	pipeline_gates,catalog_atoms,governance_ci,audiobook	10	SKIM
cce062c6-7fdc-4527-9c3f-249bd2e45b7d	2026-03-12	2026-03	13154	do: You’d need a **content salvage review**, not just an archive move. For each bundle, the question is: - is this only historical format noise? - or is there reusable writing/system intelligence inside it? ## For TALP `files (13)` Path: - 		pipeline_gates,catalog_atoms,covers_brand,audiobook	10	SKIM
cd488513-1157-4ebb-be13-5f4dc07a7ea3	2026-03-01	2026-03	58171	for this: [Update translation and validation plan Goal Update specs/TRANSLATION_QUALITY_FIDELITY_ROADMAP.md and related specs so they explicitly cover: Tech plan for best way to prompt each language (prompt assembly + eval) Scope: market aw		pipeline_gates,translation,governance_ci,covers_brand	10	SKIM
cf278b1b-d51a-4e52-8a6f-342747984e9d	2026-03-03	2026-03	111112	@docs for makeing thearpeutic book assembly decisions, do we do it by just matching metadata? can we do in a better way with AI? like modle persona and topics smarter? or genetic algorithms + theaputic/somatic/psychological huristics for sm		pearl_news,pipeline_gates,catalog_atoms,governance_ci	10	DEEP
cf5b6b2b-00ef-41c2-8789-88ceca7aa054	2026-03-02	2026-03	7171	do 100k sim or real full catalog tests. see waht works, fix , enhace , analyze marketing at all steps do marketing intellegence systms for all categories		pipeline_gates,catalog_atoms,governance_ci,covers_brand,research_tooling	10	SKIM
d0985345-9b04-4de9-a9f9-219541da756b	2026-03-01	2026-03	57760	analyze all system specs. test to see if they are working. fix, enance what's broken		pipeline_gates,catalog_atoms,social_video,governance_ci,covers_brand,research_tooling	10	SKIM
d0b34e68-a863-4b8c-b68d-6583e40d3744	2026-03-30	2026-03	38577	you are pearl_dev agent. do: ROLE: Pearl_GitHub TASK: Commit and PR 8 voice re-localized SCENE files (D1 burnout + D3 financial_anxiety) ## Context All 8 SCENE CANONICAL.txt files are staged at: artifacts/scratch/d1_d3_voice/<persona>/<thre	pearl_dev	catalog_atoms,translation,governance_ci,covers_brand,audiobook,research_tooling	10	SKIM
d1602b64-3738-4019-9842-4822c53369d1	2026-03-28	2026-03	37304	you are pearl_dev Read: [docs/ONBOARDING_START_HERE.md and docs/SESSION_UNITY_PROTOCOL.md first and follow them exactly. Do not do any work yet. First return a complete STARTUP_RECEIPT only. If there is overlap with an existing workstream, 	pearl_dev	manga,pearl_news,pipeline_gates,translation,governance_ci,covers_brand	10	SKIM
d3b347e2-b1e8-4491-aebd-dc61a330e27f	2026-03-04	2026-03	76384	@docs/DOCS_INDEX.md analyze whole sytem. any gaps?		pearl_news,pipeline_gates,social_video,governance_ci,covers_brand,research_tooling	10	SKIM
d4105f36-4cc7-4066-b02d-1181fbf5784d	2026-03-09	2026-03	43105	@docs/DOCS_INDEX.md @/Users/ahjan/.cursor/plans/github_operations_framework_827e9bb1.plan.md @/Users/ahjan/.cursor/plans/github_governance_guardrails_d80f5dc4.plan.md @/Users/ahjan/.cursor/plans/ghl_admin_work_plan_32402ec5.plan.md make bes		pearl_news,pipeline_gates,catalog_atoms,social_video,translation,governance_ci	10	SKIM
d58e8694-4e02-47aa-962a-bf5faa33266a	2026-03-02	2026-03	35397	dose @docs/audiobook_ops_manual.docx cover all this: AUDIOBOOK PUBLISHING OPERATIONS MANUAL Performance Baselines • Channel Economics • Testing Framework Metadata Governance • Brand Architecture • Compliance Localization Policy • Release Ca		catalog_atoms,governance_ci,covers_brand,audiobook	10	SKIM
d893077c-1acb-4834-87d3-cf78f670a1c6	2026-03-23	2026-03	79711	You are working in Phoenix Omega. Before making changes: 1. Read docs/ONBOARDING_START_HERE.md 2. Read docs/SYSTEM_STATE_MASTER.md 3. Read ps.txt 4. Read docs/DOCS_INDEX.md 5. Read the authority doc for the subsystem you will touch Rules: -		manga,pearl_news,pipeline_gates,catalog_atoms,translation,governance_ci	10	SKIM
d9b030ca-cfaa-45db-b820-19867eac78b8	2026-03-08	2026-03	34002	<external_links> ### Potentially Relevant Websearch Results You should respond as if these information are known to you. Refrain from saying "I am unable to browse the internet" or "I don't have access to the internet" or "I'm unable to pro		pipeline_gates,social_video,translation,governance_ci	10	SKIM
dc1a1e90-cb95-400c-95c2-9f5e823b6b29	2026-03-01	2026-03	5200	@docs/ @specs/ if i translate all temlates and files for books into chinese and japanese, i need a archetecture to be mulitlingual. where do i store mulit languages, how to a add them to the v4 and pearl_prime pipeline?	pearl_prime	pipeline_gates,catalog_atoms,translation	10	SKIM
dcaca08e-293f-4806-9846-695a9ca7169b	2026-03-12	2026-03	10992	you are dev 8 , do all dev 8 stuff: Use the 8 devs to close the launch checklist in parallel. Do not split by random files. Split by launch blockers. **Goal** Get Pearl News to `launch-ready`, which is the only useful version of `100%`: - r		pearl_news,pipeline_gates,catalog_atoms,covers_brand	10	SKIM
e376fbc9-8821-4b07-892e-d40d1c4ee80a	2026-03-09	2026-03	131433	we need a thumbnaile plan for :[Thumbnail thumb.jpg The writer and storage layout expect thumb.jpg next to video.mp4. If the current render step doesn’t produce it, you either need to add a step that exports a frame (e.g. via FFmpeg) or adj		pipeline_gates,social_video	10	DEEP
e3b2c35e-c326-459d-a68e-47495e9ed52a	2026-03-14	2026-03	16885	you are dev 4. only do your tasks. do not do any of the other tasks for the other dev numbers. do your tasks from this spec: **Parallel Build Spec** Goal: ship the Pearl News `slot-file architecture` fast, with `8 concurrent dev lanes`, wit		pearl_news,pipeline_gates,translation,governance_ci	10	SKIM
e55ac777-8376-463a-a5f3-4d9a2fcfd5ce	2026-03-17	2026-03	9626	read @docs/DOCS_INDEX.md @docs/ @specs/ desc author brand relationship to teacher (mode)		pipeline_gates,catalog_atoms,translation,governance_ci,covers_brand	10	SKIM
e58996c0-a51e-4cc2-8b82-fb671de008f4	2026-03-01	2026-03	162630	read all doc and spec in repo and update them and consolodte them in all files		pipeline_gates,catalog_atoms,translation,governance_ci,covers_brand,research_tooling	10	DEEP
e5d9b82f-f157-4afb-86c3-f2fded402dfe	2026-03-03	2026-03	13131	i want you to do the author signature cover art base background for the first 10 authors of every catalog. see @docs/DOCS_INDEX.md		pipeline_gates,catalog_atoms,governance_ci,covers_brand	10	SKIM
e6d4db42-7f37-42bd-8867-44325432b00f	2026-03-07	2026-03	21681	for this: [Now create the validation and EI V2 integration script:Now the EI V2 closed-loop integration — the native prompts eval/learn script:Now create the GitHub Actions workflow for the weekly translation quality loop:Now let me test th		pearl_news,pipeline_gates,catalog_atoms,translation,governance_ci,audiobook	10	SKIM
e7fbb826-5cea-4ff5-9bca-2f30ee3611a4	2026-03-09	2026-03	16566	Look at. docsindex.md and all of the Documentation. about Pearl News. articles. Are we incorporating Everything from our documentation Everything from our plans and specs for Pearl News articles. The articles that are being produced. are ve		pearl_news,pipeline_gates,catalog_atoms,governance_ci,research_tooling	10	SKIM
e890d110-d7c6-4d1f-a41b-2e70b5c2c775	2026-03-13	2026-03	31160	Read @docs/DOCS_INDEX.md @phoenix_v4/freebies/ @FREEBIE_FUNNEL_100_PERCENT_AUDIT.md Is this 100% right? done? we are doing the article exercises in the article right? so freebie shouldn't go to exercise apps. they should go to other cools s		pearl_news,pipeline_gates,governance_ci,covers_brand,research_tooling	10	SKIM
e9d63d10-d06a-4276-859f-e59a22ec1f29	2026-03-01	2026-03	44689	for this: [Mega Scale Teacher Books — Plan and Systems Doc Updates Locked. For mega scale (24 brands × 1,008 books per catalog, EN + ZH), treat this as a new tier, not a small config tweak. All systems docs must make that explicit. If you a		pipeline_gates,catalog_atoms,translation,governance_ci,covers_brand	10	SKIM
ee294e7e-8435-4a92-8fb1-2d78cd13e95a	2026-03-04	2026-03	35669	@docs/DOCS_INDEX.md i need book script content validation .py for all locs and langs it knows where all contenet is that may be uses in a book script. it checks for all of it, and reports status or what's missing. it checks for locations an		pipeline_gates,catalog_atoms,translation,governance_ci,covers_brand,research_tooling	10	SKIM
ee77465a-b024-42a3-881b-ed96d9ed29b2	2026-03-03	2026-03	888772	<external_links> ### Potentially Relevant Websearch Results You should respond as if these information are known to you. Refrain from saying "I am unable to browse the internet" or "I don't have access to the internet" or "I'm unable to pro	pearl_news	pearl_news,pipeline_gates,translation,governance_ci	10	DEEP
eef58738-b67e-4f9b-8728-d4ede03a9024	2026-03-01	2026-03	172704	is everything we have document about marketinging used in system to function best and make $?		pipeline_gates,catalog_atoms,social_video,translation,governance_ci,covers_brand	10	DEEP
ef4dd864-46e0-4025-830a-e43c8539adff	2026-03-13	2026-03	4170	You are dev 8, do all dev 8 stuff for @docs/PEARL_NEWS_DETERMINISTIC_12_DEV_PARALLEL_SPEC.md do not do any other dev tasks.	pearl_news	pearl_news,pipeline_gates	10	SKIM
f067a5d7-eaf3-47bd-aaed-a13e5f68d4b4	2026-03-02	2026-03	452196	review @docs/DOCS_INDEX.md i want all this stuff in the system and wired for v4 and pearl_prime. do all the dev stuff and tell me what content needed . gice writer spec . you are an self-help audiobook script writer expert. Mar 1 I'm ready 	pearl_prime	pipeline_gates,catalog_atoms,audiobook	10	DEEP
f0d797dc-b954-4dbb-be5c-59012afff5b2	2026-03-18	2026-03	56022	read @docs/DOCS_INDEX.md for pearl news (pipeline for pearl prime) i want to run an e2e test		pearl_news,pipeline_gates,catalog_atoms,translation,governance_ci	10	SKIM
f1fca785-f8ef-4a08-adc8-3e8269ff2372	2026-03-03	2026-03	7232	is there anything blocking from doing all language translations for full system 100% production?		pearl_news,pipeline_gates,catalog_atoms,translation,governance_ci	10	SKIM
f418d392-f373-4722-98d2-cd1640a7db28	2026-03-14	2026-03	14132	you are dev 5. only do your tasks. do not do any of the other tasks for the other dev numbers. do your tasks from this spec: **Parallel Build Spec** Goal: ship the Pearl News `slot-file architecture` fast, with `8 concurrent dev lanes`, wit		pearl_news,pipeline_gates,translation,governance_ci	10	SKIM
f423de81-1905-47b6-abcd-04a9e2f45773	2026-03-03	2026-03	7848	is there any block to make all language/location catalogs? @docs/DOCS_INDEX.md do we have marketing guideance and plans to do 100% catalog stuff?		catalog_atoms,translation,governance_ci,covers_brand	10	SKIM
f42cad21-d24d-469a-b9ff-84f9a1ac5103	2026-03-02	2026-03	37614	@docs/DOCS_INDEX.md look at the catalog and book planner for english. create a .py analyzer to report the useage percert of each knob like: book format (include v4, or pearl, arc, beat map (chapter subs and dif configs) ,sections subs and d		pipeline_gates,catalog_atoms,translation,covers_brand,research_tooling	10	SKIM
f6a0f9bf-3c79-4d7d-927a-a04fc09d2359	2026-03-26	2026-03	14167	Read ;[docs/ONBOARDING_START_HERE.md first and follow it exactly. Then read docs/SYSTEM_STATE_MASTER.md, ps.txt, and docs/DOCS_INDEX.md, then read the authority doc for the subsystem you are changing. Use Pearl_PM for coordination and contr	Pearl_PM	manga,pipeline_gates,catalog_atoms,translation,governance_ci,audiobook	10	SKIM
f7415964-e2c9-463d-9da4-c479b60ef325	2026-03-15	2026-03	401281	how to get clarity on what the best stuff is, and the true state of the system for doing the best stuff. how to identify what drifted and get clarity on what the reals best way is for all of this: So the accurate Pearl Prime review is a Pyt		pearl_news,pipeline_gates,translation,governance_ci,covers_brand	10	DEEP
fab37bc7-7bdc-4165-ac85-b2f8879e5393	2026-03-14	2026-03	8021	**Pearl News Slot Provider Spec** Use one pipeline, one slot-file contract, two fill modes. ## Goal Make Pearl News assembler-first in both environments. - `Local`: writer/session fills slot files, no API by default - `GitHub`: Qwen API fil		pearl_news,pipeline_gates,translation,governance_ci	10	SKIM
fc1daf04-b210-4390-8ba4-042f4e2963ee	2026-03-30	2026-03	87552	you are pearl_dev	pearl_dev	pipeline_gates,catalog_atoms,governance_ci,covers_brand	10	SKIM
fee78eaf-da32-41e5-82df-1af7dd03b6bf	2026-03-31	2026-03	199920	You are Pearl_Dev, the implementation agent for Phoenix Omega. ## Session Date 2026-03-30 ## Your Identity Pearl_Dev implements code changes specified by dev specs. You write Python, tests, and minimal config changes. You do not redesign ar	Pearl_Dev	pipeline_gates,social_video,governance_ci,research_tooling	10	DEEP
feefab7e-e635-4b0e-86e4-9e35b6da0244	2026-03-08	2026-03	10982	look at @docs/DOCS_INDEX.md use gwen agentts to run a book from cli: : for gen apha , nyc, overthinking	pearl_prime	pearl_news,pipeline_gates,translation,audiobook	10	SKIM
79ea03a9-ae6d-4c52-80da-ede9da622706	2026-03-12	2026-03	11986	you are dev 3 , do all dev 3 stuff: Use the 8 devs to close the launch checklist in parallel. Do not split by random files. Split by launch blockers. **Goal** Get Pearl News to `launch-ready`, which is the only useful version of `100%`: - r	pearl_news	pearl_news,pipeline_gates	9	SKIM
ba4bc1ef-5601-4e83-88b1-3d007db31501	2026-03-12	2026-03	21349	you are dev 2, do all dev 2 stuff: Use the 8 devs to close the launch checklist in parallel. Do not split by random files. Split by launch blockers. **Goal** Get Pearl News to `launch-ready`, which is the only useful version of `100%`: - re		pearl_news,pipeline_gates	9	SKIM
cc3591d6-78cf-4730-acf5-653cce747041	2026-03-28	2026-03	25349	read @docs/ spec for tech archetect agent that works with PM and start prompt for agents from: I need a systems architect agent. that knows the proper architecture of the system. and walks any agent to the right place and keeps them from dr	Pearl_PM	pipeline_gates,governance_ci	9	SKIM
cefcbbaf-a317-4bfe-8f8d-69b126236b10	2026-03-28	2026-03	47701	pland a; [what do you think: [Not by itself. ## My assessment That instruction is **good as a safety gate**, but **not sufficient as “all you need to know about the repo.”** It tells me a lot about **how to begin work safely**, but not enou	Pearl_PM	pipeline_gates,governance_ci,covers_brand,research_tooling	9	SKIM
ff918c64-99a1-4de9-b186-34f7d468a839	2026-03-01	2026-03	37182	assmble books and read them to qa cohisvie flow		pipeline_gates,covers_brand,audiobook	9	SKIM
036c407d-d154-433a-b850-25a5649b1f09	2026-03-04	2026-03	27385	I need an execuitive dashboard reporting system. best reporting stuff so i can see everyting about my systme. i need a tabs for system opperations, sales , marketing , - all system stuff sorted best for me to understand. advanced charts and		pearl_news,pipeline_gates,governance_ci	8	SKIM
342bba82-c915-439b-937e-263dbb4a2b4c	2026-03-02	2026-03	5488	do comprhensive 100% all systems testing for 100% great ssytems and outputs		pipeline_gates,catalog_atoms,governance_ci,covers_brand	8	SKIM
8092aa64-9919-4bf5-b916-6dfc5978998a	2026-03-13	2026-03	3941	You are dev 12, do all dev 12 stuff for @docs/PEARL_NEWS_DETERMINISTIC_12_DEV_PARALLEL_SPEC.md do not do any other dev tasks.	pearl_news	pearl_news,pipeline_gates,covers_brand	8	SKIM
905fcd4c-b36b-4970-9b0c-524da8892816	2026-03-29	2026-03	7378	how to fix in whole system? and biz and marketing? Note: we will say AI assisted because our main art will be authored by a human artist , but the rest is AI assisted. write plan how to solve for: [Now let me read the rest of `build_demo_pl		manga,pipeline_gates,research_tooling	8	SKIM
ae51258d-5f7b-44dd-8fb5-0a8d63feee29	2026-03-13	2026-03	24657	do this: [Tell dev to implement the **safe overlay**, not the full TALP system. Use this brief: --- Implement the V4.5 embodiment overlay as a **non-breaking, additive upgrade**. **Goal** Improve book quality through embodiment signals with		pipeline_gates,catalog_atoms,governance_ci	8	SKIM
b2591d39-7277-44c1-b09c-1be523aa0420	2026-03-02	2026-03	9869	analyze all systms funtions. are they best way? best tech? best output ? for customer personas and marketing.		pipeline_gates,catalog_atoms	8	SKIM
b86af4b7-851f-4bed-b147-8646861acb23	2026-03-04	2026-03	13058	tell how many languages besied english we have conent for in the system?		pipeline_gates,catalog_atoms,translation,covers_brand,audiobook,research_tooling	8	SKIM
0f974134-34e1-4ff2-9d38-f99448f9e00b	2026-03-12	2026-03	11476	you are dev 4 , do all dev 4 stuff: Use the 8 devs to close the launch checklist in parallel. Do not split by random files. Split by launch blockers. **Goal** Get Pearl News to `launch-ready`, which is the only useful version of `100%`: - r		pearl_news,pipeline_gates,governance_ci	7	SKIM
ec9cbf6e-ad5b-47dc-bf82-677b7dc38a96	2026-03-01	2026-03	40705	do this: [Audit Update + Execution-Grade Hardening Plan Part A — Update the audit document (SYSTEMS_FUNCTION_AUDIT_V4_PEARL_PRIME.md) Add the following five sections so the audit becomes execution-grade, not just an architecture review. A.1		pipeline_gates,catalog_atoms,governance_ci,research_tooling	7	SKIM
01db279b-eb2d-4f2a-bab3-44e1b1553b69	2026-03-03	2026-03	10011	look at @docs/DOCS_INDEX.md look at all testing systems. analyze them. do we have any gaps, stuff not tested best way? plan a full repo test suite with all pipelines and stuff		pearl_news,pipeline_gates,governance_ci,covers_brand	6	SKIM
6eecf9e2-29d0-448e-8db7-4213441eadab	2026-03-23	2026-03	16642	Read docs/ONBOARDING_START_HERE.md first and follow it exactly. Then read docs/SYSTEM_STATE_MASTER.md, ps.txt, docs/DOCS_INDEX.md, and the authority doc for the subsystem you are changing. Use Pearl_PM for coordination and contract enforcem	Pearl_PM	pipeline_gates,catalog_atoms,governance_ci	6	SKIM
944372b6-40c2-41f6-b099-76311f09b6da	2026-03-02	2026-03	20770	desc all pearl prime featuress	pearl_prime	pipeline_gates,catalog_atoms,audiobook	6	SKIM
9e305b38-aee3-4db5-a024-5f50d066f362	2026-03-02	2026-03	7069	analyze all repo. document best stuff. identify what's old/dup/bad and deprecate. analyze for learning . do intellegent analysis. goal find /seek - identify best existing stuff in system and best enhancements		pearl_news,pipeline_gates,governance_ci	6	SKIM
d13f168c-f9d1-4628-a29f-e18b224af0c6	2026-03-24	2026-03	8325	Read docs/ONBOARDING_START_HERE.md first and follow it exactly. Then read docs/SYSTEM_STATE_MASTER.md, ps.txt, and docs/DOCS_INDEX.md, then read the authority doc for the subsystem you are changing. Use Pearl_PM for coordination and contrac	Pearl_PM	manga,pipeline_gates,governance_ci	6	SKIM
d56c7a24-19fa-4c32-b949-83206fd6a26e	2026-03-02	2026-03	5339	code @/Users/ahjan/.cursor/plans/sys_docs_and_specs_update_816327d6.plan.md		pipeline_gates,catalog_atoms,covers_brand	6	SKIM
1aeba037-4787-4118-bdb0-4ade13262abe	2026-03-03	2026-03	9133	Explore the CI/CD and shipping readiness of this repo. I need: 1. List all GitHub Actions workflows in .github/workflows/ — for each, note name, triggers, and whether it's required on main. 2. Check if there's any branch protection config o		pipeline_gates,catalog_atoms,governance_ci	2	SKIP
7c10b4e7-7c8a-4312-9a1a-fb348f9f39b7	2026-03-18	2026-03	13023	read @docs/DOCS_INDEX.md @docs/ @specs/ . I have a brand plan for banking. i also have church docs that desc the nature of the curches and their bylaws. desc the main files about this stuff		pipeline_gates,governance_ci,covers_brand	2	SKIP
a666f5d4-c6be-47fb-8976-d6b9fe65a67a	2026-03-13	2026-03	3776	You are dev 9, do all dev 9 stuff for @docs/PEARL_NEWS_DETERMINISTIC_12_DEV_PARALLEL_SPEC.md do not do any other dev tasks.	pearl_news	pearl_news,pipeline_gates,catalog_atoms,governance_ci	2	SKIP
c0d7d806-eff4-41de-a8c6-53d89084aca2	2026-03-28	2026-03	5925	Act as my Phoenix Omega agent prompt router. When I give you a plain-English task, do not solve the task. Return only a paste-ready startup prompt for the next agent chat. That startup prompt must: - tell the agent to read docs/ONBOARDING_S			2	SKIP
2fd53af6-39fc-47c8-80f8-1372cff5f7ad	2026-03-22	2026-03	12386	read ps.txt search files for all platforms world wide	Pearl_GitHub	translation,governance_ci,covers_brand,audiobook	0	SKIP
81dbf718-753b-49da-82cd-002a5de1ec50	2026-03-10	2026-03	11194	read all files in repo and make a data dictionary. know each function. know all system functions		catalog_atoms,covers_brand	0	SKIP
9ee8ef7e-a05a-4762-97fc-ac0332099df7	2026-03-11	2026-03	3940	unzip all zip files in repo. verify if they are all allready in the repo. if redunant clean them up. if not redundanct report to me where they should go		pearl_news	0	SKIP
a29af9a9-422f-4653-8ec1-bcbb1bc4658d	2026-03-22	2026-03	668	Is a gecko a lizard?		governance_ci	0	SKIP
e9e90500-5f5f-4e5b-8f26-5bbf5acee4f8	2026-03-02	2026-03	5244	use AI best intellegence to find best way to test whole repo for making amazing self help books for cohisve flow		catalog_atoms,governance_ci	0	SKIP
f12af48d-c084-4265-a0fb-a4601a0a9564	2026-03-18	2026-03	3870	do for me: Fastest fix: Netlify Drop (free, 30 seconds, no account needed) Open https://app.netlify.com/drop Drag musician_portal.html onto the page You get a live URL instantly — something like https://random-name.netlify.app			0	SKIP
0480be35-8f99-429d-b3a6-88fea0f41256	2026-04-09	2026-04	48252	You are Pearl_GitHub, landing the existing full-catalog-analysis worktree as a narrow PR and packaging the next phases without drifting into the active brand-lane lane. ══════════════════════════════════════════════ STARTUP_RECEIPT ════════	Pearl_GitHub	pipeline_gates,catalog_atoms,governance_ci,covers_brand,audiobook	10	SKIM
